         7589733 function calls (7546981 primitive calls) in 24.028 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2618    0.007    0.000    0.553    0.000 ops.py:1166(dispatch_to_index_op)
   128421    0.103    0.000    0.543    0.000 base.py:75(is_dtype)
      261    0.002    0.000    0.534    0.002 construction.py:43(arrays_to_mgr)
    31319    0.046    0.000    0.488    0.000 blocks.py:3080(make_block)
    11990    0.068    0.000    0.488    0.000 managers.py:318(apply)
      260    0.003    0.000    0.475    0.002 terminal.py:25(get_terminal_size)
      260    0.002    0.000    0.463    0.002 terminal.py:94(_get_terminal_size_tput)
      260    0.004    0.000    0.461    0.002 subprocess.py:334(__init__)
      130    0.001    0.000    0.453    0.003 concat.py:24(concat)
      260    0.005    0.000    0.438    0.002 subprocess.py:590(_execute_child)
      260    0.428    0.002    0.428    0.002 {_subprocess.CreateProcess}
     4630    0.015    0.000    0.424    0.000 series.py:3831(fillna)
     4630    0.054    0.000    0.409    0.000 generic.py:5948(fillna)
    12504    0.050    0.000    0.399    0.000 blocks.py:3034(get_block_type)
   572919    0.177    0.000    0.399    0.000 generic.py:7(_check)
   928541    0.334    0.000    0.369    0.000 {getattr}
      261    0.002    0.000    0.366    0.001 managers.py:1663(create_block_manager_from_arrays)
     8439    0.040    0.000    0.362    0.000 construction.py:537(sanitize_array)
      130    0.002    0.000    0.343    0.003 concat.py:383(get_result)
    21373    0.050    0.000    0.337    0.000 managers.py:1443(__init__)
      130    0.002    0.000    0.336    0.003 construction.py:170(init_dict)
     2618    0.014    0.000    0.323    0.000 datetimes.py:265(__new__)
     1856    0.014    0.000    0.305    0.000 managers.py:97(__init__)
      261    0.016    0.000    0.270    0.001 managers.py:1696(form_blocks)
      260    0.003    0.000    0.268    0.001 series.py:1388(to_string)
2386/1992    0.042    0.000    0.257    0.000 base.py:253(__new__)
      260    0.003    0.000    0.249    0.001 format.py:258(to_string)
    54087    0.028    0.000    0.246    0.000 common.py:434(is_datetime64tz_dtype)
     4760    0.009    0.000    0.245    0.000 managers.py:530(astype)
     8439    0.014    0.000    0.230    0.000 construction.py:684(_try_cast)
    38972    0.067    0.000    0.230    0.000 _dtype.py:319(_name_get)
     2618    0.004    0.000    0.216    0.000 datetimelike.py:111(wrapper)
     2618    0.012    0.000    0.215    0.000 datetimes.py:365(_from_sequence)
    54111    0.053    0.000    0.206    0.000 common.py:1702(is_extension_array_dtype)
     2618    0.019    0.000    0.201    0.000 datetimes.py:133(wrapper)
    36684    0.023    0.000    0.201    0.000 common.py:572(is_categorical_dtype)
    60295    0.086    0.000    0.190    0.000 dtypes.py:68(find)
     2618    0.023    0.000    0.187    0.000 datetimes.py:1681(sequence_to_dt64ns)
      520    0.005    0.000    0.187    0.000 format.py:848(format_array)
     7355    0.014    0.000    0.176    0.000 generic.py:3056(_get_item_cache)
     4760    0.007    0.000    0.173    0.000 blocks.py:532(astype)
    61337    0.072    0.000    0.172    0.000 common.py:1845(_is_dtype_type)
      260    0.008    0.000    0.170    0.001 indexing.py:299(_setitem_with_indexer)
      261    0.006    0.000    0.166    0.001 construction.py:254(_homogenize)
     4760    0.021    0.000    0.165    0.000 blocks.py:536(_astype)
    22978    0.025    0.000    0.159    0.000 blocks.py:225(make_block_same_class)
      520    0.002    0.000    0.159    0.000 format.py:927(get_result)
     3804    0.013    0.000    0.157    0.000 range.py:272(_shallow_copy)
    39102    0.059    0.000    0.154    0.000 numerictypes.py:365(issubdtype)
     7621    0.036    0.000    0.154    0.000 cast.py:255(maybe_promote)
    31319    0.070    0.000    0.153    0.000 blocks.py:78(__init__)
     2210    0.006    0.000    0.150    0.000 generic.py:5699(copy)
     1464    0.006    0.000    0.149    0.000 base.py:784(take)
    40151    0.084    0.000    0.148    0.000 generic.py:5069(__setattr__)
355299/331227    0.076    0.000    0.146    0.000 {len}
42603/41034    0.069    0.000    0.146    0.000 {method 'format' of 'str' objects}
     1857    0.012    0.000    0.143    0.000 managers.py:599(_consolidate_check)
     4630    0.009    0.000    0.136    0.000 managers.py:524(fillna)
      260    0.001    0.000    0.136    0.001 format.py:253(_get_formatted_values)
    43332    0.045    0.000    0.133    0.000 common.py:1981(pandas_dtype)
33995/30025    0.039    0.000    0.133    0.000 {numpy.array}
     1464    0.003    0.000    0.130    0.000 numeric.py:67(_shallow_copy)
     7621    0.042    0.000    0.130    0.000 algorithms.py:1417(_get_take_nd_function)
     9820    0.013    0.000    0.130    0.000 blocks.py:312(ftype)
     1467    0.006    0.000    0.127    0.000 base.py:584(_shallow_copy_with_infer)
      260    0.003    0.000    0.125    0.000 indexing.py:521(setter)
    23857    0.011    0.000    0.122    0.000 common.py:536(is_interval_dtype)
    31945    0.025    0.000    0.121    0.000 inference.py:253(is_list_like)
     2340    0.007    0.000    0.119    0.000 managers.py:710(copy)
    28025    0.099    0.000    0.117    0.000 common.py:160(is_sparse)
    45090    0.065    0.000    0.117    0.000 abc.py:128(__instancecheck__)
     4987    0.035    0.000    0.115    0.000 cast.py:953(maybe_cast_to_datetime)
    18551    0.012    0.000    0.114    0.000 common.py:262(is_categorical)
     1723    0.005    0.000    0.113    0.000 indexing.py:2475(check_bool_indexer)
     1987    0.063    0.000    0.113    0.000 managers.py:186(_rebuild_blknos_and_blklocs)
    21483    0.028    0.000    0.111    0.000 dtypes.py:973(is_dtype)
     2214    0.003    0.000    0.110    0.000 frame.py:742(iteritems)
    12200    0.014    0.000    0.110    0.000 blocks.py:749(copy)
20210/16630    0.012    0.000    0.110    0.000 numeric.py:469(asarray)
      130    0.007    0.000    0.109    0.001 concat.py:237(__init__)
3537/1179    0.008    0.000    0.106    0.000 {operator.le}
    18544    0.010    0.000    0.103    0.000 common.py:503(is_period_dtype)
      131    0.001    0.000    0.099    0.001 construction.py:382(to_arrays)
3927/1309    0.009    0.000    0.098    0.000 {operator.gt}
     2114    0.006    0.000    0.097    0.000 series.py:669(__array__)
     2618    0.006    0.000    0.097    0.000 datetimes.py:1892(maybe_convert_dtype)
      130    0.003    0.000    0.096    0.001 construction.py:469(_list_of_dict_to_arrays)
     8439    0.036    0.000    0.095    0.000 cast.py:832(maybe_castable)
    18544    0.019    0.000    0.092    0.000 dtypes.py:827(is_dtype)
     2618    0.080    0.000    0.092    0.000 datetimes.py:72(_to_M8)
      260    0.008    0.000    0.091    0.000 format.py:931(_format_strings)
     6047    0.007    0.000    0.090    0.000 common.py:1643(is_extension_type)
    78204    0.055    0.000    0.090    0.000 numerictypes.py:293(issubclass_)
      130    0.001    0.000    0.086    0.001 concat.py:440(_get_new_axes)
      131    0.001    0.000    0.084    0.001 construction.py:484(_convert_object_array)
365599/365130    0.081    0.000    0.083    0.000 {issubclass}
      130    0.000    0.000    0.083    0.001 _decorators.py:195(wrapper)
     2083    0.003    0.000    0.083    0.000 construction.py:495(convert)
      130    0.001    0.000    0.082    0.001 frame.py:3942(rename)
      130    0.002    0.000    0.079    0.001 generic.py:960(rename)
     9820    0.025    0.000    0.077    0.000 _dtype.py:46(__str__)
     1421    0.001    0.000    0.077    0.000 generic.py:178(_validate_dtype)
     3157    0.009    0.000    0.076    0.000 managers.py:934(get)
    13071    0.013    0.000    0.076    0.000 common.py:403(is_datetime64_dtype)
     1421    0.008    0.000    0.075    0.000 ops.py:1615(na_op)
    41941    0.021    0.000    0.075    0.000 series.py:406(dtype)
     2505    0.017    0.000    0.075    0.000 base.py:786(array)
    21258    0.019    0.000    0.071    0.000 common.py:131(is_object_dtype)
     3157    0.007    0.000    0.071    0.000 frame.py:3342(_box_item_values)
      130    0.001    0.000    0.070    0.001 managers.py:159(rename_axis)
      260    0.001    0.000    0.067    0.000 format.py:241(_get_formatted_index)
      260    0.001    0.000    0.066    0.000 base.py:983(format)
      260    0.003    0.000    0.065    0.000 base.py:998(_format_with_header)
    13081    0.009    0.000    0.065    0.000 {method 'any' of 'numpy.ndarray' objects}
      420    0.005    0.000    0.062    0.000 managers.py:1810(_multi_blockify)
     2618    0.016    0.000    0.061    0.000 datetimes.py:309(_simple_new)
    29854    0.022    0.000    0.060    0.000 {pandas._libs.lib.is_scalar}
     3226    0.009    0.000    0.060    0.000 cast.py:846(maybe_infer_to_datetimelike)
    13323    0.050    0.000    0.059    0.000 blocks.py:3100(_extend_blocks)
      520    0.004    0.000    0.058    0.000 format.py:1384(_make_fixed_width)
    61590    0.042    0.000    0.057    0.000 range.py:510(__len__)
    13081    0.007    0.000    0.056    0.000 _methods.py:42(_any)
    41941    0.033    0.000    0.054    0.000 managers.py:1522(dtype)
     1594    0.006    0.000    0.053    0.000 numeric.py:34(__new__)
     3157    0.016    0.000    0.053    0.000 managers.py:963(iget)
    13512    0.053    0.000    0.053    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     4760    0.004    0.000    0.052    0.000 blocks.py:146(is_categorical_astype)
      781    0.001    0.000    0.052    0.000 managers.py:1796(_simple_blockify)
     4630    0.006    0.000    0.052    0.000 blocks.py:364(fillna)
     3157    0.006    0.000    0.051    0.000 frame.py:3349(_box_col_values)
    10513    0.007    0.000    0.050    0.000 generic.py:5132(_consolidate_inplace)
    21113    0.037    0.000    0.050    0.000 series.py:354(_set_axis)
     2515    0.010    0.000    0.049    0.000 base.py:504(_simple_new)
    55929    0.028    0.000    0.049    0.000 series.py:392(name)
      130    0.000    0.000    0.049    0.000 concat.py:464(_get_comb_axis)
      262    0.001    0.000    0.048    0.000 frame.py:3356(__setitem__)
      130    0.001    0.000    0.048    0.000 api.py:44(_get_objs_combined_axis)
    76978    0.032    0.000    0.047    0.000 {hasattr}
    31320    0.028    0.000    0.046    0.000 blocks.py:199(mgr_locs)
    28470    0.012    0.000    0.046    0.000 base.py:5318(ensure_index)
      262    0.001    0.000    0.045    0.000 frame.py:3433(_set_item)
     3710    0.003    0.000    0.045    0.000 managers.py:927(_consolidate_inplace)
    10773    0.012    0.000    0.045    0.000 generic.py:5122(_protect_consolidate)
     5460    0.003    0.000    0.044    0.000 config.py:226(__call__)
     3526    0.005    0.000    0.044    0.000 format.py:945(_format)
      130    0.001    0.000    0.043    0.000 api.py:87(_get_combined_index)
     1950    0.003    0.000    0.042    0.000 series.py:3735(reindex)
      260    0.000    0.000    0.042    0.000 managers.py:509(setitem)
     1983    0.008    0.000    0.042    0.000 common.py:93(is_bool_indexer)
    73540    0.041    0.000    0.041    0.000 _weakrefset.py:70(__contains__)
     5460    0.005    0.000    0.041    0.000 config.py:96(_get_option)
     3138    0.013    0.000    0.041    0.000 datetimes.py:280(__init__)
      130    0.001    0.000    0.041    0.000 api.py:128(_union_indexes)
     7426    0.017    0.000    0.040    0.000 managers.py:139(shape)
     1950    0.007    0.000    0.040    0.000 generic.py:4113(reindex)
     9032    0.008    0.000    0.039    0.000 common.py:472(is_timedelta64_dtype)
     1725    0.007    0.000    0.039    0.000 base.py:4051(equals)
    13194    0.018    0.000    0.039    0.000 generic.py:5036(__finalize__)
     1950    0.003    0.000    0.039    0.000 range.py:441(union)
       41    0.001    0.000    0.038    0.001 threading.py:309(wait)
    11611    0.013    0.000    0.037    0.000 range.py:330(equals)
      260    0.003    0.000    0.037    0.000 blocks.py:800(setitem)
     1464    0.021    0.000    0.037    0.000 indexing.py:2575(maybe_convert_indices)
     1726    0.012    0.000    0.037    0.000 managers.py:306(_verify_integrity)
    17630    0.007    0.000    0.037    0.000 format.py:301(len)
      130    0.002    0.000    0.037    0.000 concat.py:475(_get_concat_axis)
    10982    0.005    0.000    0.036    0.000 missing.py:25(isna)
     8439    0.006    0.000    0.036    0.000 arrays.py:7(extract_array)
    62891    0.016    0.000    0.036    0.000 {max}
     4046    0.009    0.000    0.036    0.000 printing.py:156(pprint_thing)
      143    0.000    0.000    0.035    0.000 mongo_client.py:1555(_ensure_session)
     7840    0.015    0.000    0.035    0.000 base.py:3940(__getitem__)
      130    0.003    0.000    0.035    0.000 base.py:3752(_try_convert_to_int_index)
      143    0.001    0.000    0.035    0.000 mongo_client.py:1506(__start_session)
      130    0.001    0.000    0.034    0.000 managers.py:1988(_transform_index)
     2358    0.006    0.000    0.034    0.000 algorithms.py:1250(wrapper)
      131    0.002    0.000    0.034    0.000 managers.py:1887(_consolidate)
    18256    0.012    0.000    0.033    0.000 integer.py:80(construct_from_string)
     1461    0.013    0.000    0.033    0.000 managers.py:1841(_stack_arrays)
      143    0.000    0.000    0.033    0.000 mongo_client.py:1547(_get_server_session)
      143    0.002    0.000    0.032    0.000 topology.py:416(get_server_session)
     8304    0.010    0.000    0.032    0.000 ops.py:43(get_op_result_name)
     3526    0.002    0.000    0.032    0.000 format.py:943(<lambda>)
    13150    0.010    0.000    0.031    0.000 generic.py:377(_get_axis)
     2907    0.002    0.000    0.031    0.000 numeric.py:541(asanyarray)
     4987    0.003    0.000    0.031    0.000 __init__.py:210(iteritems)
     2069    0.002    0.000    0.031    0.000 common.py:1431(needs_i8_conversion)
    10982    0.010    0.000    0.031    0.000 missing.py:105(_isna_new)
    22837    0.031    0.000    0.031    0.000 generic.py:127(__init__)
     2618    0.005    0.000    0.031    0.000 datetimelike.py:729(_hasnans)
9958/8008    0.005    0.000    0.031    0.000 {all}
     1985    0.005    0.000    0.030    0.000 numpy_.py:127(__init__)
      262    0.001    0.000    0.030    0.000 generic.py:3171(_set_item)
    17373    0.014    0.000    0.030    0.000 common.py:746(is_dtype_equal)
      156    0.001    0.000    0.030    0.000 topology.py:188(_select_servers_loop)
    10513    0.012    0.000    0.030    0.000 generic.py:5135(f)
    17630    0.008    0.000    0.030    0.000 __init__.py:344(strlen)
    32714    0.022    0.000    0.030    0.000 series.py:399(name)
     2470    0.002    0.000    0.029    0.000 managers.py:729(<lambda>)
     2401    0.002    0.000    0.029    0.000 common.py:1078(is_datetime64_any_dtype)
     2084    0.028    0.000    0.028    0.000 {pandas._libs.lib.maybe_convert_objects}
      262    0.010    0.000    0.028    0.000 managers.py:1019(set)
     5240    0.028    0.000    0.028    0.000 {method 'iteritems' of 'dict' objects}
     7134    0.018    0.000    0.028    0.000 base.py:3918(__contains__)
     5460    0.007    0.000    0.028    0.000 config.py:78(_get_single_key)
     3129    0.007    0.000    0.028    0.000 blocks.py:2094(__init__)
    44704    0.020    0.000    0.027    0.000 common.py:1809(_get_dtype)
       14    0.001    0.000    0.027    0.002 mongo_client.py:84(__init__)
     2470    0.003    0.000    0.027    0.000 base.py:700(view)
      286    0.001    0.000    0.026    0.000 pool.py:979(get_socket)
    25863    0.026    0.000    0.026    0.000 generic.py:5053(__getattr__)
     1985    0.010    0.000    0.025    0.000 numpy_.py:35(__init__)
     3671    0.007    0.000    0.025    0.000 blocks.py:2626(__init__)
     1498    0.014    0.000    0.024    0.000 {pandas._libs.lib.infer_dtype}
    50600    0.015    0.000    0.024    0.000 common.py:119(<lambda>)
     1950    0.004    0.000    0.023    0.000 base.py:2254(union)
       14    0.023    0.002    0.023    0.002 {time.sleep}
    22278    0.006    0.000    0.022    0.000 managers.py:141(<genexpr>)
      603    0.001    0.000    0.022    0.000 common.py:1320(is_datetimelike_v_numeric)
     2618    0.004    0.000    0.022    0.000 datetimes.py:686(_assert_tzawareness_compat)
     4630    0.019    0.000    0.021    0.000 _validators.py:325(validate_fillna_kwargs)
     8063    0.008    0.000    0.021    0.000 common.py:868(is_integer_dtype)
      143    0.000    0.000    0.021    0.000 contextlib.py:15(__enter__)
      260    0.004    0.000    0.020    0.000 format.py:202(_get_footer)
     5136    0.006    0.000    0.020    0.000 common.py:1545(is_float_dtype)
      143    0.001    0.000    0.020    0.000 pool.py:1016(_get_socket_no_auth)
     7572    0.003    0.000    0.020    0.000 format.py:1392(<genexpr>)
     3980    0.009    0.000    0.020    0.000 numeric.py:2656(seterr)
      341    0.003    0.000    0.020    0.000 periodic_executor.py:53(open)
      260    0.001    0.000    0.019    0.000 format.py:307(adjoin)
     9582    0.006    0.000    0.019    0.000 series.py:476(_values)
      260    0.001    0.000    0.019    0.000 missing.py:259(notna)
     2267    0.005    0.000    0.019    0.000 common.py:1578(is_bool_dtype)
      260    0.004    0.000    0.019    0.000 printing.py:15(adjoin)
     4890    0.009    0.000    0.019    0.000 inference.py:381(is_dict_like)
      134    0.000    0.000    0.018    0.000 function_base.py:4641(append)
    13410    0.013    0.000    0.018    0.000 generic.py:363(_get_axis_name)
       13    0.000    0.000    0.018    0.001 pool.py:958(connect)
    13842    0.018    0.000    0.018    0.000 {numpy.empty}
     3900    0.002    0.000    0.017    0.000 generic.py:4341(<genexpr>)
    12852    0.017    0.000    0.017    0.000 {method 'copy' of 'numpy.ndarray' objects}
    66130    0.017    0.000    0.017    0.000 blocks.py:308(dtype)
     6760    0.009    0.000    0.017    0.000 dtypes.py:672(construct_from_string)
     2676    0.014    0.000    0.017    0.000 dtypes.py:786(construct_from_string)
      260    0.003    0.000    0.017    0.000 subprocess.py:496(_get_handles)
      143    0.000    0.000    0.017    0.000 cursor.py:1066(_unpack_response)
      143    0.001    0.000    0.017    0.000 message.py:305(get_message)
     8857    0.017    0.000    0.017    0.000 dtypes.py:452(construct_from_string)
      143    0.000    0.000    0.017    0.000 message.py:1454(unpack_response)
      156    0.015    0.000    0.016    0.000 {bson._cbson.decode_all}
    13350    0.008    0.000    0.016    0.000 datetimes.py:538(tz)
     2315    0.004    0.000    0.016    0.000 ops.py:1447(_align_method_SERIES)
     4046    0.011    0.000    0.016    0.000 printing.py:185(as_escaped_unicode)
     5756    0.008    0.000    0.016    0.000 datetimes.py:1979(_validate_dt64_dtype)
     7052    0.003    0.000    0.016    0.000 format.py:1401(just)
    10942    0.016    0.000    0.016    0.000 {numpy.arange}
      521    0.003    0.000    0.016    0.000 base.py:1117(__iter__)
     1990    0.003    0.000    0.016    0.000 numeric.py:3058(__enter__)
     2346    0.016    0.000    0.016    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
      852    0.001    0.000    0.016    0.000 ops.py:1591(_comp_method_OBJECT_ARRAY)
     1179    0.015    0.000    0.015    0.000 {pandas._libs.algos.take_2d_axis0_bool_bool}
      260    0.002    0.000    0.015    0.000 format.py:165(__init__)
  390/130    0.001    0.000    0.015    0.000 {operator.lt}
    31319    0.015    0.000    0.015    0.000 blocks.py:89(_check_ndim)
     1592    0.008    0.000    0.014    0.000 numeric.py:676(require)
      260    0.001    0.000    0.014    0.000 arraysetops.py:151(unique)
       28    0.000    0.000    0.014    0.001 threading.py:717(start)
      733    0.002    0.000    0.014    0.000 blocks.py:3131(_merge_blocks)
      170    0.001    0.000    0.014    0.000 topology.py:460(_ensure_opened)
      780    0.002    0.000    0.014    0.000 format.py:338(_get_adjustment)
      157    0.001    0.000    0.014    0.000 topology.py:132(open)
     9582    0.010    0.000    0.014    0.000 managers.py:1549(internal_values)
     1728    0.001    0.000    0.013    0.000 managers.py:1893(<lambda>)
    71429    0.013    0.000    0.013    0.000 blocks.py:195(mgr_locs)
     4932    0.004    0.000    0.013    0.000 common.py:1784(_is_dtype)
    58162    0.013    0.000    0.013    0.000 managers.py:1488(_block)
      607    0.013    0.000    0.013    0.000 {method 'acquire' of 'thread.lock' objects}
    17630    0.005    0.000    0.013    0.000 utf_8.py:15(decode)
    10579    0.005    0.000    0.012    0.000 {method 'decode' of 'str' objects}
     2947    0.002    0.000    0.012    0.000 common.py:605(is_string_dtype)
     1728    0.004    0.000    0.012    0.000 blocks.py:128(_consolidate_key)
      260    0.001    0.000    0.012    0.000 blocks.py:725(_try_coerce_and_cast_result)
      852    0.012    0.000    0.012    0.000 {pandas._libs.ops.scalar_compare}
       28    0.000    0.000    0.012    0.000 threading.py:597(wait)
      234    0.000    0.000    0.012    0.000 socket.py:227(meth)
     3901    0.002    0.000    0.012    0.000 base.py:2590(_assert_can_do_setop)
    16855    0.012    0.000    0.012    0.000 {method 'view' of 'numpy.ndarray' objects}
      263    0.002    0.000    0.012    0.000 frame.py:3565(_sanitize_column)
    20350    0.009    0.000    0.011    0.000 inference.py:438(is_hashable)
     1950    0.003    0.000    0.011    0.000 base.py:4071(identical)
     2843    0.001    0.000    0.011    0.000 series.py:591(__len__)
      922    0.003    0.000    0.011    0.000 common.py:222(asarray_tuplesafe)
    50600    0.011    0.000    0.011    0.000 common.py:117(classes)
      260    0.004    0.000    0.011    0.000 missing.py:183(_isna_ndarraylike)
     2472    0.007    0.000    0.011    0.000 range.py:136(_simple_new)
     4163    0.003    0.000    0.011    0.000 managers.py:1844(_asarray_compat)
      521    0.001    0.000    0.011    0.000 common.py:702(is_datetimelike)
      520    0.011    0.000    0.011    0.000 {_subprocess.CreatePipe}
     3157    0.005    0.000    0.011    0.000 generic.py:3070(_set_as_cached)
     6483    0.009    0.000    0.011    0.000 generic.py:349(_get_axis_number)
     1458    0.011    0.000    0.011    0.000 {pandas._libs.algos.take_2d_axis1_object_object}
     5496    0.011    0.000    0.011    0.000 {method 'view' of 'numpy.generic' objects}
       15    0.000    0.000    0.011    0.001 topology.py:505(_update_servers)
     3937    0.003    0.000    0.011    0.000 {sum}
     5236    0.008    0.000    0.010    0.000 datetimes.py:353(_simple_new)
    27889    0.005    0.000    0.010    0.000 {hash}
      184    0.000    0.000    0.010    0.000 server.py:40(open)
     2618    0.008    0.000    0.010    0.000 datetimelike.py:722(_isnan)
     5460    0.005    0.000    0.010    0.000 config.py:602(_warn_if_deprecated)
     2315    0.002    0.000    0.010    0.000 ops.py:1787(na_op)
     5182    0.006    0.000    0.010    0.000 base.py:3608(values)
      260    0.001    0.000    0.010    0.000 blocks.py:676(_try_cast_result)
      184    0.000    0.000    0.010    0.000 monitor.py:71(open)
    10513    0.007    0.000    0.010    0.000 managers.py:911(consolidate)
     4918    0.003    0.000    0.010    0.000 series.py:434(values)
      260    0.009    0.000    0.010    0.000 {pandas._libs.lib.map_infer}
      143    0.002    0.000    0.010    0.000 message.py:657(_op_msg)
     4187    0.005    0.000    0.010    0.000 _dtype.py:190(_datetime_metadata_str)
     4688    0.004    0.000    0.010    0.000 {pandas._libs.lib.values_from_object}
      143    0.001    0.000    0.010    0.000 pool.py:586(send_message)
       13    0.000    0.000    0.010    0.001 pool.py:476(ismaster)
      260    0.001    0.000    0.009    0.000 cast.py:65(maybe_downcast_to_dtype)
    41985    0.009    0.000    0.009    0.000 {method 'get' of 'dict' objects}
    21113    0.009    0.000    0.009    0.000 series.py:382(_set_subtyp)
      156    0.009    0.000    0.009    0.000 {method 'sendall' of '_socket.socket' objects}
     1990    0.002    0.000    0.009    0.000 numeric.py:3063(__exit__)
      260    0.000    0.000    0.009    0.000 blocks.py:213(make_block)
     2069    0.002    0.000    0.009    0.000 common.py:1198(is_datetime_or_timedelta_dtype)
    10920    0.009    0.000    0.009    0.000 config.py:561(_get_deprecated_option)
     2080    0.002    0.000    0.009    0.000 generic.py:5140(_consolidate)
      260    0.006    0.000    0.009    0.000 terminal.py:69(_get_terminal_size_windows)
       13    0.000    0.000    0.009    0.001 pool.py:504(command)
     2676    0.005    0.000    0.009    0.000 dtypes.py:929(construct_from_string)
       13    0.000    0.000    0.009    0.001 network.py:52(command)
     7052    0.003    0.000    0.009    0.000 {method 'decode' of 'unicode' objects}
     4265    0.005    0.000    0.008    0.000 ops.py:66(_maybe_match_name)
     2315    0.008    0.000    0.008    0.000 {operator.and_}
      939    0.002    0.000    0.008    0.000 {map}
      391    0.002    0.000    0.008    0.000 base.py:566(_shallow_copy)
    16556    0.007    0.000    0.008    0.000 base.py:652(__len__)
      263    0.001    0.000    0.008    0.000 {sorted}
      260    0.003    0.000    0.008    0.000 format.py:1138(_format_strings)
     1157    0.008    0.000    0.008    0.000 {pandas._libs.algos.take_2d_axis0_float64_float64}
     5460    0.006    0.000    0.008    0.000 config.py:546(_get_root)
    42354    0.008    0.000    0.008    0.000 {method 'append' of 'list' objects}
      130    0.004    0.000    0.008    0.000 {pandas._libs.lib.clean_index_list}
    17630    0.008    0.000    0.008    0.000 {_codecs.utf_8_decode}
    11990    0.005    0.000    0.008    0.000 managers.py:376(<dictcomp>)
      260    0.005    0.000    0.008    0.000 blocks.py:2148(_try_coerce_args)
     2843    0.003    0.000    0.008    0.000 managers.py:291(__len__)
    10812    0.005    0.000    0.008    0.000 managers.py:308(<genexpr>)
      520    0.002    0.000    0.008    0.000 indexing.py:256(_convert_scalar_indexer)
     1464    0.003    0.000    0.008    0.000 missing.py:360(array_equivalent)
     1179    0.007    0.000    0.007    0.000 {pandas._libs.algos.take_2d_axis0_int32_int32}
      134    0.000    0.000    0.007    0.000 fromnumeric.py:1583(ravel)
       13    0.000    0.000    0.007    0.001 pool.py:836(_configured_socket)
     2004    0.003    0.000    0.007    0.000 common.py:923(is_signed_integer_dtype)
      143    0.000    0.000    0.007    0.000 database.py:237(__getattr__)
    10737    0.005    0.000    0.007    0.000 common.py:127(<lambda>)
       13    0.000    0.000    0.007    0.001 pool.py:764(_create_connection)
     3980    0.007    0.000    0.007    0.000 numeric.py:2758(geterr)
     2618    0.005    0.000    0.007    0.000 datetimelike.py:1537(maybe_infer_freq)
     5460    0.004    0.000    0.007    0.000 config.py:589(_translate_key)
     1461    0.001    0.000    0.007    0.000 series.py:490(get_values)
