         7068294 function calls (7014302 primitive calls) in 10.828 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1593    0.004    0.000    0.097    0.000 indexing.py:2475(check_bool_indexer)
642049/602215    0.068    0.000    0.096    0.000 {len}
    18435    0.009    0.000    0.095    0.000 common.py:536(is_interval_dtype)
   197243    0.076    0.000    0.095    0.000 objectid.py:83(__init__)
17794/14474    0.011    0.000    0.094    0.000 numeric.py:469(asarray)
     2488    0.006    0.000    0.094    0.000 datetimes.py:1892(maybe_convert_dtype)
     1649    0.053    0.000    0.093    0.000 managers.py:186(_rebuild_blknos_and_blklocs)
     1984    0.005    0.000    0.088    0.000 series.py:669(__array__)
    20817    0.075    0.000    0.088    0.000 common.py:160(is_sparse)
     2488    0.076    0.000    0.087    0.000 datetimes.py:72(_to_M8)
    16750    0.022    0.000    0.086    0.000 dtypes.py:973(is_dtype)
3537/1179    0.007    0.000    0.084    0.000 {operator.gt}
     9540    0.011    0.000    0.084    0.000 blocks.py:749(copy)
    21230    0.016    0.000    0.084    0.000 inference.py:253(is_list_like)
    29403    0.048    0.000    0.082    0.000 abc.py:128(__instancecheck__)
     6450    0.029    0.000    0.078    0.000 cast.py:832(maybe_castable)
    67518    0.048    0.000    0.077    0.000 numerictypes.py:293(issubclass_)
     1421    0.001    0.000    0.075    0.000 generic.py:178(_validate_dtype)
     1421    0.008    0.000    0.074    0.000 ops.py:1615(na_op)
    12743    0.007    0.000    0.071    0.000 common.py:503(is_period_dtype)
     2375    0.015    0.000    0.068    0.000 base.py:786(array)
294719/294548    0.067    0.000    0.068    0.000 {issubclass}
    10912    0.007    0.000    0.067    0.000 common.py:262(is_categorical)
     4846    0.007    0.000    0.066    0.000 generic.py:3056(_get_item_cache)
     8524    0.021    0.000    0.065    0.000 _dtype.py:46(__str__)
    10991    0.011    0.000    0.064    0.000 common.py:403(is_datetime64_dtype)
    12743    0.014    0.000    0.064    0.000 dtypes.py:827(is_dtype)
     4066    0.005    0.000    0.062    0.000 common.py:1643(is_extension_type)
    13133    0.008    0.000    0.059    0.000 {method 'any' of 'numpy.ndarray' objects}
     2488    0.016    0.000    0.059    0.000 datetimes.py:309(_simple_new)
    32131    0.017    0.000    0.058    0.000 series.py:406(dtype)
       27    0.000    0.000    0.057    0.002 construction.py:43(arrays_to_mgr)
     4630    0.006    0.000    0.052    0.000 blocks.py:364(fillna)
    14184    0.014    0.000    0.051    0.000 common.py:131(is_object_dtype)
    13133    0.007    0.000    0.051    0.000 _methods.py:42(_any)
     4643    0.004    0.000    0.049    0.000 blocks.py:146(is_categorical_astype)
     5726    0.010    0.000    0.047    0.000 base.py:4051(equals)
       13    0.000    0.000    0.046    0.004 concat.py:24(concat)
    13187    0.044    0.000    0.044    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     9628    0.037    0.000    0.043    0.000 blocks.py:3100(_extend_blocks)
    12467    0.015    0.000    0.043    0.000 {pandas._libs.lib.is_scalar}
     1797    0.015    0.000    0.041    0.000 cast.py:953(maybe_cast_to_datetime)
    32131    0.026    0.000    0.041    0.000 managers.py:1522(dtype)
    55289    0.025    0.000    0.040    0.000 {hasattr}
     1594    0.023    0.000    0.040    0.000 indexing.py:2575(maybe_convert_indices)
      636    0.002    0.000    0.040    0.000 range.py:272(_shallow_copy)
    16758    0.029    0.000    0.039    0.000 series.py:354(_set_axis)
     3008    0.012    0.000    0.039    0.000 datetimes.py:280(__init__)
       27    0.000    0.000    0.039    0.001 managers.py:1663(create_block_manager_from_arrays)
    44827    0.023    0.000    0.039    0.000 series.py:392(name)
     2618    0.007    0.000    0.038    0.000 algorithms.py:1250(wrapper)
     6665    0.006    0.000    0.037    0.000 generic.py:5132(_consolidate_inplace)
       13    0.000    0.000    0.033    0.003 concat.py:383(get_result)
     1622    0.011    0.000    0.033    0.000 managers.py:306(_verify_integrity)
       13    0.000    0.000    0.033    0.003 construction.py:170(init_dict)
    18256    0.011    0.000    0.033    0.000 integer.py:80(construct_from_string)
     1593    0.006    0.000    0.033    0.000 common.py:93(is_bool_indexer)
     6516    0.015    0.000    0.032    0.000 managers.py:139(shape)
     7082    0.006    0.000    0.032    0.000 common.py:472(is_timedelta64_dtype)
     6665    0.008    0.000    0.031    0.000 generic.py:5122(_protect_consolidate)
     2543    0.002    0.000    0.031    0.000 numeric.py:541(asanyarray)
    11088    0.015    0.000    0.031    0.000 generic.py:5036(__finalize__)
       40    0.030    0.001    0.030    0.001 message.py:1469(unpack)
    17557    0.013    0.000    0.030    0.000 common.py:746(is_dtype_equal)
       27    0.002    0.000    0.029    0.001 managers.py:1696(form_blocks)
    51593    0.029    0.000    0.029    0.000 _weakrefset.py:70(__contains__)
     1051    0.003    0.000    0.028    0.000 managers.py:934(get)
     6450    0.004    0.000    0.028    0.000 arrays.py:7(extract_array)
     2488    0.005    0.000    0.028    0.000 datetimelike.py:729(_hasnans)
     6432    0.008    0.000    0.027    0.000 ops.py:43(get_op_result_name)
     1855    0.005    0.000    0.027    0.000 numpy_.py:127(__init__)
     1607    0.006    0.000    0.026    0.000 numeric.py:34(__new__)
     1809    0.002    0.000    0.026    0.000 common.py:1431(needs_i8_conversion)
     1051    0.003    0.000    0.026    0.000 frame.py:3342(_box_item_values)
    43603    0.019    0.000    0.025    0.000 common.py:1809(_get_dtype)
    18378    0.025    0.000    0.025    0.000 generic.py:127(__init__)
    25292    0.020    0.000    0.024    0.000 blocks.py:199(mgr_locs)
     6237    0.015    0.000    0.024    0.000 base.py:3918(__contains__)
       14    0.000    0.000    0.024    0.002 construction.py:382(to_arrays)
       13    0.001    0.000    0.023    0.002 construction.py:469(_list_of_dict_to_arrays)
   197385    0.023    0.000    0.023    0.000 collection.py:310(database)
     8249    0.007    0.000    0.022    0.000 generic.py:377(_get_axis)
     6665    0.009    0.000    0.022    0.000 generic.py:5135(f)
    26240    0.016    0.000    0.022    0.000 series.py:399(name)
      603    0.001    0.000    0.022    0.000 common.py:1320(is_datetimelike_v_numeric)
     1855    0.009    0.000    0.022    0.000 numpy_.py:35(__init__)
     4630    0.019    0.000    0.022    0.000 _validators.py:325(validate_fillna_kwargs)
     2488    0.004    0.000    0.020    0.000 datetimes.py:686(_assert_tzawareness_compat)
    20754    0.019    0.000    0.019    0.000 generic.py:5053(__getattr__)
     3980    0.009    0.000    0.019    0.000 numeric.py:2656(seterr)
     1051    0.006    0.000    0.019    0.000 managers.py:963(iget)
      134    0.001    0.000    0.019    0.000 function_base.py:4641(append)
     1712    0.002    0.000    0.019    0.000 common.py:1078(is_datetime64_any_dtype)
    38118    0.011    0.000    0.019    0.000 common.py:119(<lambda>)
       27    0.001    0.000    0.018    0.001 construction.py:254(_homogenize)
     1051    0.002    0.000    0.018    0.000 frame.py:3349(_box_col_values)
     4018    0.005    0.000    0.018    0.000 common.py:1545(is_float_dtype)
     2606    0.017    0.000    0.017    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
     1309    0.017    0.000    0.017    0.000 {pandas._libs.algos.take_2d_axis0_bool_bool}
    19548    0.005    0.000    0.017    0.000 managers.py:141(<genexpr>)
     6212    0.006    0.000    0.017    0.000 common.py:868(is_integer_dtype)
     4656    0.008    0.000    0.017    0.000 inference.py:381(is_dict_like)
     6669    0.009    0.000    0.016    0.000 dtypes.py:672(construct_from_string)
    20384    0.008    0.000    0.016    0.000 base.py:5318(ensure_index)
    35292    0.012    0.000    0.016    0.000 base.py:652(__len__)
    12700    0.008    0.000    0.016    0.000 datetimes.py:538(tz)
    12060    0.016    0.000    0.016    0.000 {numpy.empty}
     5496    0.008    0.000    0.015    0.000 datetimes.py:1979(_validate_dt64_dtype)
     1990    0.003    0.000    0.015    0.000 numeric.py:3058(__enter__)
      852    0.001    0.000    0.015    0.000 ops.py:1591(_comp_method_OBJECT_ARRAY)
     8389    0.015    0.000    0.015    0.000 dtypes.py:452(construct_from_string)
     2325    0.012    0.000    0.015    0.000 dtypes.py:786(construct_from_string)
     1683    0.007    0.000    0.015    0.000 base.py:504(_simple_new)
      260    0.001    0.000    0.014    0.000 arraysetops.py:151(unique)
    53775    0.014    0.000    0.014    0.000 blocks.py:308(dtype)
       14    0.000    0.000    0.014    0.001 construction.py:484(_convert_object_array)
      224    0.000    0.000    0.014    0.000 construction.py:495(convert)
     9672    0.014    0.000    0.014    0.000 {method 'copy' of 'numpy.ndarray' objects}
     1699    0.004    0.000    0.013    0.000 blocks.py:2094(__init__)
     1669    0.003    0.000    0.013    0.000 common.py:1578(is_bool_dtype)
  390/130    0.001    0.000    0.013    0.000 {operator.eq}
      208    0.000    0.000    0.013    0.000 generic.py:5699(copy)
       13    0.001    0.000    0.013    0.001 concat.py:237(__init__)
      238    0.000    0.000    0.013    0.000 frame.py:742(iteritems)
     2315    0.004    0.000    0.013    0.000 ops.py:1447(_align_method_SERIES)
    25291    0.012    0.000    0.012    0.000 blocks.py:89(_check_ndim)
     5344    0.004    0.000    0.012    0.000 series.py:476(_values)
     1588    0.012    0.000    0.012    0.000 {pandas._libs.algos.take_2d_axis1_object_object}
     1958    0.004    0.000    0.012    0.000 blocks.py:2626(__init__)
     4412    0.003    0.000    0.012    0.000 common.py:1784(_is_dtype)
      852    0.012    0.000    0.012    0.000 {pandas._libs.ops.scalar_compare}
     4960    0.003    0.000    0.012    0.000 missing.py:25(isna)
     8275    0.009    0.000    0.012    0.000 generic.py:363(_get_axis_name)
     8637    0.011    0.000    0.011    0.000 {numpy.arange}
    11996    0.009    0.000    0.011    0.000 range.py:510(__len__)
      221    0.001    0.000    0.011    0.000 managers.py:710(copy)
    60216    0.011    0.000    0.011    0.000 blocks.py:195(mgr_locs)
    16504    0.011    0.000    0.011    0.000 {method 'view' of 'numpy.ndarray' objects}
     2557    0.002    0.000    0.011    0.000 common.py:605(is_string_dtype)
    22157    0.005    0.000    0.011    0.000 {hash}
     6262    0.009    0.000    0.010    0.000 generic.py:349(_get_axis_number)
     4976    0.008    0.000    0.010    0.000 datetimes.py:353(_simple_new)
       13    0.000    0.000    0.010    0.001 concat.py:440(_get_new_axes)
     2488    0.007    0.000    0.010    0.000 datetimelike.py:722(_isnan)
    43854    0.010    0.000    0.010    0.000 managers.py:1488(_block)
     4918    0.003    0.000    0.010    0.000 series.py:434(values)
     4688    0.004    0.000    0.010    0.000 {pandas._libs.lib.values_from_object}
   197267    0.010    0.000    0.010    0.000 {method 'popleft' of 'collections.deque' objects}
       13    0.000    0.000    0.009    0.001 _decorators.py:195(wrapper)
     2315    0.002    0.000    0.009    0.000 ops.py:1787(na_op)
       13    0.000    0.000    0.009    0.001 frame.py:3942(rename)
5115/4907    0.002    0.000    0.009    0.000 {all}
     3992    0.005    0.000    0.009    0.000 _dtype.py:190(_datetime_metadata_str)
    15878    0.007    0.000    0.009    0.000 inference.py:438(is_hashable)
       13    0.000    0.000    0.009    0.001 generic.py:960(rename)
    38118    0.009    0.000    0.009    0.000 common.py:117(classes)
     1857    0.002    0.000    0.009    0.000 {sum}
     4976    0.009    0.000    0.009    0.000 {method 'view' of 'numpy.generic' objects}
     4960    0.005    0.000    0.009    0.000 missing.py:105(_isna_new)
     1990    0.002    0.000    0.009    0.000 numeric.py:3063(__exit__)
     5344    0.006    0.000    0.009    0.000 managers.py:1549(internal_values)
     1185    0.009    0.000    0.009    0.000 {pandas._libs.algos.take_2d_axis0_float64_float64}
     1309    0.008    0.000    0.008    0.000 {pandas._libs.algos.take_2d_axis0_int32_int32}
       13    0.000    0.000    0.008    0.001 managers.py:159(rename_axis)
     2315    0.008    0.000    0.008    0.000 {operator.and_}
     1809    0.002    0.000    0.008    0.000 common.py:1198(is_datetime_or_timedelta_dtype)
     1594    0.003    0.000    0.008    0.000 missing.py:360(array_equivalent)
     6665    0.005    0.000    0.008    0.000 managers.py:911(consolidate)
    28469    0.008    0.000    0.008    0.000 {method 'get' of 'dict' objects}
      134    0.000    0.000    0.008    0.000 fromnumeric.py:1583(ravel)
     3242    0.002    0.000    0.008    0.000 managers.py:927(_consolidate_inplace)
      343    0.001    0.000    0.007    0.000 cast.py:846(maybe_infer_to_datetimelike)
    16758    0.007    0.000    0.007    0.000 series.py:382(_set_subtyp)
     9494    0.004    0.000    0.007    0.000 managers.py:376(<dictcomp>)
     2523    0.004    0.000    0.007    0.000 ops.py:66(_maybe_match_name)
     2020    0.003    0.000    0.007    0.000 range.py:330(equals)
    10070    0.005    0.000    0.007    0.000 managers.py:308(<genexpr>)
     2325    0.004    0.000    0.007    0.000 dtypes.py:929(construct_from_string)
     1461    0.001    0.000    0.007    0.000 series.py:490(get_values)
      225    0.007    0.000    0.007    0.000 {pandas._libs.lib.maybe_convert_objects}
     2488    0.005    0.000    0.007    0.000 datetimelike.py:1537(maybe_infer_freq)
     4918    0.004    0.000    0.007    0.000 managers.py:1546(external_values)
     3980    0.006    0.000    0.007    0.000 numeric.py:2758(geterr)
     9338    0.003    0.000    0.006    0.000 inference.py:406(<genexpr>)
     4976    0.003    0.000    0.006    0.000 datetimelike.py:351(asi8)
     4831    0.004    0.000    0.006    0.000 base.py:3608(values)
     1666    0.002    0.000    0.006    0.000 common.py:923(is_signed_integer_dtype)
     1678    0.001    0.000    0.006    0.000 series.py:591(__len__)
     1593    0.003    0.000    0.006    0.000 generic.py:1814(__hash__)
       79    0.000    0.000    0.006    0.000 managers.py:1796(_simple_blockify)
     9483    0.005    0.000    0.006    0.000 _validators.py:221(validate_bool_kwarg)
       40    0.000    0.000    0.006    0.000 managers.py:1810(_multi_blockify)
       13    0.000    0.000    0.006    0.000 concat.py:464(_get_comb_axis)
       13    0.000    0.000    0.006    0.000 api.py:44(_get_objs_combined_axis)
     7963    0.004    0.000    0.006    0.000 common.py:127(<lambda>)
     1461    0.003    0.000    0.006    0.000 managers.py:1556(get_values)
     3188    0.002    0.000    0.005    0.000 base.py:3663(get_values)
       13    0.000    0.000    0.005    0.000 api.py:87(_get_combined_index)
     5726    0.004    0.000    0.005    0.000 base.py:613(is_)
     1559    0.003    0.000    0.005    0.000 generic.py:3175(_set_is_copy)
     2488    0.005    0.000    0.005    0.000 {pandas._libs.tslibs.conversion.pydt_to_i8}
       13    0.000    0.000    0.005    0.000 api.py:128(_union_indexes)
     2104    0.002    0.000    0.005    0.000 base.py:2650(get_loc)
     1619    0.002    0.000    0.005    0.000 generic.py:381(_get_block_manager_axis)
      208    0.000    0.000    0.005    0.000 range.py:441(union)
      208    0.000    0.000    0.005    0.000 series.py:3735(reindex)
     1614    0.003    0.000    0.005    0.000 base.py:547(_get_attributes_dict)
     1130    0.005    0.000    0.005    0.000 {method 'astype' of 'numpy.generic' objects}
     2414    0.003    0.000    0.004    0.000 common.py:1118(is_datetime64_ns_dtype)
     1496    0.003    0.000    0.004    0.000 base.py:3940(__getitem__)
      208    0.001    0.000    0.004    0.000 generic.py:4113(reindex)
     4643    0.004    0.000    0.004    0.000 inspect.py:59(isclass)
     2282    0.002    0.000    0.004    0.000 sparse.py:196(construct_from_string)
     1855    0.002    0.000    0.004    0.000 common.py:1167(is_timedelta64_ns_dtype)
     6256    0.003    0.000    0.004    0.000 common.py:316(apply_if_callable)
       13    0.000    0.000    0.004    0.000 concat.py:475(_get_concat_axis)
       13    0.000    0.000    0.004    0.000 managers.py:1988(_transform_index)
     2488    0.001    0.000    0.004    0.000 datetimelike.py:663(maybe_unwrap_index)
    10145    0.003    0.000    0.004    0.000 managers.py:143(ndim)
     1678    0.002    0.000    0.004    0.000 managers.py:291(__len__)
     1051    0.002    0.000    0.004    0.000 generic.py:3070(_set_as_cached)
       13    0.002    0.000    0.004    0.000 {pandas._libs.lib.fast_unique_multiple_list_gen}
      260    0.003    0.000    0.004    0.000 arraysetops.py:299(_unique1d)
       13    0.004    0.000    0.004    0.000 {pandas._libs.lib.dicts_to_array}
      145    0.001    0.000    0.004    0.000 managers.py:1841(_stack_arrays)
       14    0.000    0.000    0.004    0.000 managers.py:1887(_consolidate)
     2288    0.004    0.000    0.004    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
       80    0.000    0.000    0.004    0.000 pool.py:979(get_socket)
     9466    0.003    0.000    0.003    0.000 {built-in method __new__ of type object at 0x000000006EA691E0}
    13578    0.003    0.000    0.003    0.000 {method 'append' of 'list' objects}
     1724    0.001    0.000    0.003    0.000 numpy_.py:170(__array__)
        1    0.000    0.000    0.003    0.003 frame.py:4605(drop_duplicates)
     2106    0.003    0.000    0.003    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
    15706    0.003    0.000    0.003    0.000 series.py:338(_constructor)
     1573    0.002    0.000    0.003    0.000 cast.py:1218(construct_1d_ndarray_preserving_na)
     1593    0.002    0.000    0.003    0.000 generic.py:144(_init_mgr)
     4407    0.003    0.000    0.003    0.000 base.py:633(_reset_identity)
    16760    0.003    0.000    0.003    0.000 numeric.py:113(is_all_dates)
      154    0.002    0.000    0.003    0.000 {pandas._libs.lib.infer_dtype}
     1594    0.003    0.000    0.003    0.000 {method 'take' of 'numpy.ndarray' objects}
       26    0.000    0.000    0.003    0.000 message.py:305(get_message)
     4960    0.003    0.000    0.003    0.000 {pandas._libs.missing.checknull}
      234    0.000    0.000    0.003    0.000 managers.py:729(<lambda>)
     1595    0.002    0.000    0.003    0.000 indexing.py:2450(convert_to_index_sliceable)
      208    0.000    0.000    0.003    0.000 base.py:2254(union)
    11997    0.003    0.000    0.003    0.000 {max}
     1699    0.002    0.000    0.003    0.000 blocks.py:2099(_maybe_coerce_values)
     1990    0.002    0.000    0.003    0.000 numeric.py:3054(__init__)
      234    0.000    0.000    0.003    0.000 base.py:700(view)
     1597    0.003    0.000    0.003    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.003    0.003 frame.py:4639(duplicated)
    18962    0.002    0.000    0.002    0.000 managers.py:1578(_consolidate_inplace)
     3980    0.002    0.000    0.002    0.000 {numpy.seterrobj}
       48    0.000    0.000    0.002    0.000 socket.py:227(meth)
     9481    0.002    0.000    0.002    0.000 managers.py:1513(index)
       40    0.000    0.000    0.002    0.000 message.py:657(_op_msg)
       39    0.000    0.000    0.002    0.000 pool.py:586(send_message)
     8299    0.002    0.000    0.002    0.000 {pandas._libs.algos.ensure_int64}
     3992    0.002    0.000    0.002    0.000 {numpy.datetime_data}
    12700    0.002    0.000    0.002    0.000 datetimes.py:515(dtype)
     3298    0.002    0.000    0.002    0.000 {method 'fill' of 'numpy.ndarray' objects}
     8487    0.002    0.000    0.002    0.000 blocks.py:304(shape)
      296    0.002    0.000    0.002    0.000 {pandas._libs.algos.take_2d_axis0_int64_int64}
     1461    0.001    0.000    0.002    0.000 blocks.py:184(to_dense)
     6990    0.002    0.000    0.002    0.000 blocks.py:191(fill_value)
    42/40    0.000    0.000    0.002    0.000 contextlib.py:15(__enter__)
     7963    0.002    0.000    0.002    0.000 common.py:122(classes_and_not_datetimelike)
     1919    0.001    0.000    0.002    0.000 __init__.py:210(iteritems)
       41    0.002    0.000    0.002    0.000 {method 'sendall' of '_socket.socket' objects}
    42/40    0.000    0.000    0.002    0.000 contextlib.py:21(__exit__)
     1186    0.001    0.000    0.002    0.000 frame.py:937(__len__)
     4848    0.002    0.000    0.002    0.000 managers.py:591(is_consolidated)
      416    0.000    0.000    0.002    0.000 generic.py:4341(<genexpr>)
     1776    0.001    0.000    0.002    0.000 construction.py:471(<genexpr>)
      260    0.001    0.000    0.002    0.000 datetimes.py:585(__array__)
     2488    0.001    0.000    0.002    0.000 datetimelike.py:76(freq)
       40    0.000    0.000    0.002    0.000 pool.py:1016(_get_socket_no_auth)
     8566    0.002    0.000    0.002    0.000 {pandas._libs.lib.is_float}
     9952    0.002    0.000    0.002    0.000 datetimelike.py:811(freq)
        3    0.000    0.000    0.002    0.001 managers.py:1134(insert)
     1614    0.001    0.000    0.002    0.000 base.py:551(<dictcomp>)
        3    0.000    0.000    0.002    0.001 frame.py:4666(f)
        3    0.000    0.000    0.002    0.001 _decorators.py:146(wrapper)
        3    0.000    0.000    0.002    0.001 algorithms.py:559(factorize)
     88/8    0.000    0.000    0.002    0.000 abc.py:148(__subclasscheck__)
       39    0.000    0.000    0.002    0.000 series.py:865(__getitem__)
       75    0.000    0.000    0.002    0.000 blocks.py:3131(_merge_blocks)
      159    0.001    0.000    0.002    0.000 numeric.py:676(require)
        2    0.000    0.000    0.002    0.001 frame.py:3356(__setitem__)
     5059    0.001    0.000    0.001    0.000 managers.py:1572(is_consolidated)
     2557    0.001    0.000    0.001    0.000 common.py:634(condition)
       40    0.001    0.000    0.001    0.000 pool.py:1053(return_socket)
        1    0.000    0.000    0.001    0.001 mongo_client.py:84(__init__)
      417    0.000    0.000    0.001    0.000 base.py:2590(_assert_can_do_setop)
      178    0.000    0.000    0.001    0.000 managers.py:1893(<lambda>)
     2282    0.001    0.000    0.001    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
        2    0.000    0.000    0.001    0.001 frame.py:3433(_set_item)
     9483    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_bool}
      103    0.000    0.000    0.001    0.000 common.py:222(asarray_tuplesafe)
       39    0.000    0.000    0.001    0.000 base.py:4342(get_value)
       40    0.001    0.000    0.001    0.000 {pymongo._cmessage._op_msg}
     5414    0.001    0.000    0.001    0.000 managers.py:206(items)
     4403    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
     7960    0.001    0.000    0.001    0.000 {numpy.geterrobj}
      178    0.000    0.000    0.001    0.000 blocks.py:128(_consolidate_key)
       13    0.000    0.000    0.001    0.000 message.py:388(get_message)
     1625    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
     5344    0.001    0.000    0.001    0.000 blocks.py:165(internal_values)
       82    0.000    0.000    0.001    0.000 periodic_executor.py:53(open)
       40    0.000    0.000    0.001    0.000 topology.py:217(select_server)
      208    0.000    0.000    0.001    0.000 base.py:4071(identical)
     1496    0.001    0.000    0.001    0.000 common.py:144(cast_scalar_indexer)
     1607    0.001    0.000    0.001    0.000 base.py:3806(_coerce_to_ndarray)
      445    0.000    0.000    0.001    0.000 managers.py:1844(_asarray_compat)
        2    0.000    0.000    0.001    0.001 generic.py:3171(_set_item)
        2    0.000    0.000    0.001    0.001 managers.py:1019(set)
        1    0.000    0.000    0.001    0.001 pool.py:958(connect)
        3    0.000    0.000    0.001    0.000 base.py:4919(insert)
       41    0.000    0.000    0.001    0.000 topology.py:132(open)
       20    0.000    0.000    0.001    0.000 {any}
