         6841941 function calls (6787448 primitive calls) in 10.877 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 managers.py:159(rename_axis)
        1    0.000    0.000    0.001    0.001 frame.py:4203(reset_index)
       10    0.001    0.000    0.001    0.000 {method 'sendall' of '_socket.socket' objects}
        8    0.000    0.000    0.001    0.000 pool.py:586(send_message)
        1    0.000    0.000    0.001    0.001 concat.py:440(_get_new_axes)
        9    0.001    0.000    0.001    0.000 {pymongo._cmessage._op_msg}
     2488    0.001    0.000    0.001    0.000 frequencies.py:59(to_offset)
        1    0.000    0.000    0.001    0.001 frame.py:3454(insert)
     1630    0.001    0.000    0.001    0.000 base.py:676(dtype)
     2488    0.001    0.000    0.001    0.000 datetimelike.py:1502(validate_inferred_freq)
     1642    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
      130    0.000    0.000    0.001    0.000 fromnumeric.py:815(sort)
     1619    0.001    0.000    0.001    0.000 frame.py:361(_constructor)
     11/9    0.000    0.000    0.001    0.000 contextlib.py:21(__exit__)
     1677    0.001    0.000    0.001    0.000 {method 'iteritems' of 'dict' objects}
      144    0.001    0.000    0.001    0.000 {numpy.concatenate}
        2    0.000    0.000    0.001    0.000 topology.py:505(_update_servers)
     2488    0.001    0.000    0.001    0.000 {pandas._libs.lib.item_from_zerodim}
        2    0.000    0.000    0.001    0.000 threading.py:717(start)
        1    0.000    0.000    0.001    0.001 pool.py:836(_configured_socket)
     1900    0.001    0.000    0.001    0.000 common.py:1195(<lambda>)
        1    0.000    0.000    0.001    0.001 pool.py:764(_create_connection)
        3    0.000    0.000    0.001    0.000 managers.py:1810(_multi_blockify)
        2    0.000    0.000    0.001    0.000 message.py:305(get_message)
    81/23    0.000    0.000    0.001    0.000 typing.py:1237(__subclasscheck__)
        1    0.000    0.000    0.001    0.001 mongo_client.py:976(_end_sessions)
       11    0.000    0.000    0.001    0.000 server.py:40(open)
        2    0.000    0.000    0.001    0.000 managers.py:1887(_consolidate)
       11    0.000    0.000    0.001    0.000 monitor.py:71(open)
      103    0.000    0.000    0.001    0.000 _weakrefset.py:58(__iter__)
       13    0.000    0.000    0.000    0.000 algorithms.py:417(<lambda>)
        2    0.000    0.000    0.000    0.000 threading.py:597(wait)
        3    0.000    0.000    0.000    0.000 algorithms.py:132(_reconstruct_data)
        6    0.000    0.000    0.000    0.000 message.py:372(as_command)
     2341    0.000    0.000    0.000    0.000 ops.py:1832(<lambda>)
       13    0.000    0.000    0.000    0.000 {pandas._libs.hashtable.ismember_int64}
       33    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_datetimelike_array}
        2    0.000    0.000    0.000    0.000 threading.py:309(wait)
       35    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
      900    0.000    0.000    0.000    0.000 {method 'lower' of 'unicode' objects}
        9    0.000    0.000    0.000    0.000 pool.py:1053(return_socket)
        1    0.000    0.000    0.000    0.000 base.py:2445(difference)
       40    0.000    0.000    0.000    0.000 numeric.py:2551(array_equal)
     1512    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        3    0.000    0.000    0.000    0.000 cast.py:889(try_datetime)
       39    0.000    0.000    0.000    0.000 numeric.py:203(_convert_scalar_indexer)
        9    0.000    0.000    0.000    0.000 topology.py:217(select_server)
        1    0.000    0.000    0.000    0.000 concat.py:464(_get_comb_axis)
        3    0.000    0.000    0.000    0.000 {pandas._libs.tslib.array_to_datetime}
        1    0.000    0.000    0.000    0.000 api.py:44(_get_objs_combined_axis)
        1    0.000    0.000    0.000    0.000 _parser.py:1260(parse)
        1    0.000    0.000    0.000    0.000 _parser.py:578(parse)
        1    0.000    0.000    0.000    0.000 {_socket.getaddrinfo}
        1    0.000    0.000    0.000    0.000 api.py:87(_get_combined_index)
        1    0.000    0.000    0.000    0.000 api.py:128(_union_indexes)
       16    0.000    0.000    0.000    0.000 series.py:3735(reindex)
        4    0.000    0.000    0.000    0.000 frame.py:4685(<genexpr>)
        1    0.000    0.000    0.000    0.000 managers.py:1988(_transform_index)
       16    0.000    0.000    0.000    0.000 range.py:441(union)
        9    0.000    0.000    0.000    0.000 topology.py:157(select_servers)
        3    0.000    0.000    0.000    0.000 frame.py:3565(_sanitize_column)
        1    0.000    0.000    0.000    0.000 _parser.py:669(_parse)
       16    0.000    0.000    0.000    0.000 generic.py:4113(reindex)
        6    0.000    0.000    0.000    0.000 topology.py:226(select_server_by_address)
        8    0.000    0.000    0.000    0.000 blocks.py:3131(_merge_blocks)
        1    0.000    0.000    0.000    0.000 concat.py:475(_get_concat_axis)
     2173    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 message.py:216(_gen_get_more_command)
        1    0.000    0.000    0.000    0.000 sorting.py:20(get_group_index)
        3    0.000    0.000    0.000    0.000 algorithms.py:434(_factorize_array)
       20    0.000    0.000    0.000    0.000 common.py:222(asarray_tuplesafe)
       17    0.000    0.000    0.000    0.000 son.py:40(__init__)
       39    0.000    0.000    0.000    0.000 base.py:2849(_convert_scalar_indexer)
      263    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.000    0.000 topology.py:188(_select_servers_loop)
       53    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
      263    0.000    0.000    0.000    0.000 arraysetops.py:138(_unpack_tuple)
        7    0.000    0.000    0.000    0.000 base.py:1658(is_unique)
       18    0.000    0.000    0.000    0.000 managers.py:729(<lambda>)
        9    0.000    0.000    0.000    0.000 mongo_client.py:1046(_get_topology)
       35    0.000    0.000    0.000    0.000 son.py:135(update)
       18    0.000    0.000    0.000    0.000 base.py:700(view)
       41    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 base.py:1117(__iter__)
       15    0.000    0.000    0.000    0.000 numeric.py:676(require)
       39    0.000    0.000    0.000    0.000 {method 'get_value' of 'pandas._libs.index.IndexEngine' objects}
        1    0.000    0.000    0.000    0.000 topology.py:389(close)
        9    0.000    0.000    0.000    0.000 thread_util.py:83(release)
        1    0.000    0.000    0.000    0.000 client_options.py:145(__init__)
       16    0.000    0.000    0.000    0.000 base.py:2254(union)
        9    0.000    0.000    0.000    0.000 mongo_client.py:1604(_receive_cluster_time)
        2    0.000    0.000    0.000    0.000 pool.py:296(__init__)
      137    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 managers.py:2008(_fast_count_smallints)
     20/2    0.000    0.000    0.000    0.000 copy.py:145(deepcopy)
       41    0.000    0.000    0.000    0.000 _methods.py:45(_all)
        9    0.000    0.000    0.000    0.000 topology_description.py:217(apply_selector)
        3    0.000    0.000    0.000    0.000 algorithms.py:217(_get_data_algo)
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.clean_index_list}
        2    0.000    0.000    0.000    0.000 mongo_client.py:1555(_ensure_session)
        9    0.000    0.000    0.000    0.000 thread_util.py:63(release)
      6/2    0.000    0.000    0.000    0.000 son.py:190(__deepcopy__)
       20    0.000    0.000    0.000    0.000 managers.py:1893(<lambda>)
        2    0.000    0.000    0.000    0.000 mongo_client.py:1506(__start_session)
        2    0.000    0.000    0.000    0.000 mongo_client.py:1088(_socket_for_reads)
    12/11    0.000    0.000    0.000    0.000 typing.py:973(__extrahook__)
        2    0.000    0.000    0.000    0.000 _parser.py:878(_parse_numeric_token)
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.to_object_array_tuples}
       67    0.000    0.000    0.000    0.000 son.py:57(__setitem__)
        1    0.000    0.000    0.000    0.000 generic.py:1439(__neg__)
       43    0.000    0.000    0.000    0.000 managers.py:1844(_asarray_compat)
        6    0.000    0.000    0.000    0.000 {map}
      148    0.000    0.000    0.000    0.000 {range}
       20    0.000    0.000    0.000    0.000 blocks.py:128(_consolidate_key)
       32    0.000    0.000    0.000    0.000 generic.py:4341(<genexpr>)
       12    0.000    0.000    0.000    0.000 base.py:963(_ndarray_values)
        1    0.000    0.000    0.000    0.000 {method 'connect' of '_socket.socket' objects}
       53    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
        3    0.000    0.000    0.000    0.000 sorting.py:55(maybe_lift)
        2    0.000    0.000    0.000    0.000 message.py:276(as_command)
       34    0.000    0.000    0.000    0.000 common.py:1752(is_complex_dtype)
        2    0.000    0.000    0.000    0.000 database.py:237(__getattr__)
        1    0.000    0.000    0.000    0.000 client_options.py:108(_parse_pool_options)
        8    0.000    0.000    0.000    0.000 client_session.py:537(_apply_to)
        4    0.000    0.000    0.000    0.000 base.py:5408(default_index)
        4    0.000    0.000    0.000    0.000 common.py:702(is_datetimelike)
       21    0.000    0.000    0.000    0.000 range.py:136(_simple_new)
        3    0.000    0.000    0.000    0.000 index_tricks.py:316(__getitem__)
        1    0.000    0.000    0.000    0.000 topology.py:542(_create_pool_for_monitor)
       33    0.000    0.000    0.000    0.000 base.py:2590(_assert_can_do_setop)
        2    0.000    0.000    0.000    0.000 database.py:251(__getitem__)
        8    0.000    0.000    0.000    0.000 base.py:646(<lambda>)
        2    0.000    0.000    0.000    0.000 mongo_client.py:1547(_get_server_session)
        1    0.000    0.000    0.000    0.000 series.py:730(__array_wrap__)
        1    0.000    0.000    0.000    0.000 server.py:51(close)
        9    0.000    0.000    0.000    0.000 cast.py:1193(construct_1d_object_array_from_listlike)
        9    0.000    0.000    0.000    0.000 {built-in method now}
        1    0.000    0.000    0.000    0.000 topology.py:66(__init__)
        1    0.000    0.000    0.000    0.000 _parser.py:205(split)
        2    0.000    0.000    0.000    0.000 topology.py:416(get_server_session)
        2    0.000    0.000    0.000    0.000 collection.py:75(__init__)
        5    0.000    0.000    0.000    0.000 {sorted}
        9    0.000    0.000    0.000    0.000 threading.py:373(notify)
        2    0.000    0.000    0.000    0.000 pool.py:921(reset)
       13    0.000    0.000    0.000    0.000 managers.py:1850(_shape_compat)
       16    0.000    0.000    0.000    0.000 base.py:4071(identical)
        1    0.000    0.000    0.000    0.000 base.py:3752(_try_convert_to_int_index)
        2    0.000    0.000    0.000    0.000 server_description.py:51(__init__)
        2    0.000    0.000    0.000    0.000 collection.py:1266(find)
        2    0.000    0.000    0.000    0.000 generic.py:1844(__contains__)
        3    0.000    0.000    0.000    0.000 {method 'factorize' of 'pandas._libs.hashtable.PyObjectHashTable' objects}
        6    0.000    0.000    0.000    0.000 cast.py:1260(maybe_cast_to_integer_array)
        4    0.000    0.000    0.000    0.000 range.py:69(__new__)
        2    0.000    0.000    0.000    0.000 {thread.start_new_thread}
       30    0.000    0.000    0.000    0.000 {setattr}
        2    0.000    0.000    0.000    0.000 pool.py:707(close)
        1    0.000    0.000    0.000    0.000 {numpy.where}
       10    0.000    0.000    0.000    0.000 _parser.py:202(next)
        8    0.000    0.000    0.000    0.000 pool.py:1069(_check)
      311    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 mongo_client.py:1055(_get_socket)
       10    0.000    0.000    0.000    0.000 pool.py:715(send_cluster_time)
        2    0.000    0.000    0.000    0.000 socket.py:196(close)
       44    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 cursor.py:112(__init__)
        1    0.000    0.000    0.000    0.000 cast.py:35(maybe_convert_platform)
        2    0.000    0.000    0.000    0.000 client_session.py:614(get_server_session)
       10    0.000    0.000    0.000    0.000 _parser.py:195(__next__)
        1    0.000    0.000    0.000    0.000 message.py:739(query)
        9    0.000    0.000    0.000    0.000 server.py:136(get_socket)
        9    0.000    0.000    0.000    0.000 topology_description.py:187(known_servers)
        1    0.000    0.000    0.000    0.000 {pymongo._cmessage._query_message}
        9    0.000    0.000    0.000    0.000 topology.py:353(receive_cluster_time)
       10    0.000    0.000    0.000    0.000 _parser.py:83(get_token)
       17    0.000    0.000    0.000    0.000 generic.py:5140(_consolidate)
        2    0.000    0.000    0.000    0.000 function_base.py:4430(insert)
        2    0.000    0.000    0.000    0.000 shape_base.py:229(vstack)
      153    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       55    0.000    0.000    0.000    0.000 _weakrefset.py:83(add)
        8    0.000    0.000    0.000    0.000 base.py:643(_engine)
       10    0.000    0.000    0.000    0.000 {method 'unpack_from' of 'Struct' objects}
        9    0.000    0.000    0.000    0.000 mongo_client.py:1591(_send_cluster_time)
        1    0.000    0.000    0.000    0.000 topology_description.py:130(reset)
        1    0.000    0.000    0.000    0.000 {pandas._libs.hashtable.duplicated_int64}
        1    0.000    0.000    0.000    0.000 monitor.py:78(close)
        9    0.000    0.000    0.000    0.000 son.py:114(pop)
       17    0.000    0.000    0.000    0.000 son.py:46(__new__)
        2    0.000    0.000    0.000    0.000 threading.py:647(__init__)
       26    0.000    0.000    0.000    0.000 common.py:980(is_unsigned_integer_dtype)
        1    0.000    0.000    0.000    0.000 client_session.py:582(__init__)
        2    0.000    0.000    0.000    0.000 generic.py:3840(_update_inplace)
        2    0.000    0.000    0.000    0.000 message.py:181(_gen_find_command)
        1    0.000    0.000    0.000    0.000 settings.py:113(get_server_descriptions)
        1    0.000    0.000    0.000    0.000 _parser.py:1102(_parse_min_sec)
        4    0.000    0.000    0.000    0.000 range.py:180(_int64index)
        2    0.000    0.000    0.000    0.000 threading.py:297(_acquire_restore)
        2    0.000    0.000    0.000    0.000 mongo_client.py:1314(__getitem__)
        1    0.000    0.000    0.000    0.000 cast.py:597(astype_nansafe)
        1    0.000    0.000    0.000    0.000 decimal.py:1436(__mod__)
        4    0.000    0.000    0.000    0.000 cursor.py:294(__die)
       16    0.000    0.000    0.000    0.000 base.py:2238(_get_reconciled_name_object)
        6    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
        7    0.000    0.000    0.000    0.000 threading.py:242(Condition)
       18    0.000    0.000    0.000    0.000 client_session.py:526(_in_transaction)
       18    0.000    0.000    0.000    0.000 threading.py:986(isAlive)
       20    0.000    0.000    0.000    0.000 _internal.py:886(npy_ctypes_check)
        2    0.000    0.000    0.000    0.000 database.py:58(__init__)
        9    0.000    0.000    0.000    0.000 random.py:275(choice)
        3    0.000    0.000    0.000    0.000 _parser.py:1244(_to_decimal)
        2    0.000    0.000    0.000    0.000 topology_description.py:138(<genexpr>)
        9    0.000    0.000    0.000    0.000 pool.py:720(update_last_checkin_time)
        2    0.000    0.000    0.000    0.000 base.py:566(_shallow_copy)
        5    0.000    0.000    0.000    0.000 decimal.py:514(__new__)
       53    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        2    0.000    0.000    0.000    0.000 pool.py:887(__init__)
        7    0.000    0.000    0.000    0.000 threading.py:260(__init__)
        3    0.000    0.000    0.000    0.000 construction.py:509(sanitize_index)
       11    0.000    0.000    0.000    0.000 contextlib.py:82(helper)
       10    0.000    0.000    0.000    0.000 helpers.py:101(_check_command_response)
      118    0.000    0.000    0.000    0.000 son.py:77(__iter__)
        2    0.000    0.000    0.000    0.000 client_session.py:288(_end_session)
       11    0.000    0.000    0.000    0.000 server_description.py:200(is_server_type_known)
       17    0.000    0.000    0.000    0.000 generic.py:297(_construct_axes_from_arguments)
       15    0.000    0.000    0.000    0.000 numeric.py:748(<setcomp>)
       17    0.000    0.000    0.000    0.000 base.py:697(shape)
        3    0.000    0.000    0.000    0.000 numerictypes.py:602(find_common_type)
        9    0.000    0.000    0.000    0.000 generic.py:3149(_clear_item_cache)
        9    0.000    0.000    0.000    0.000 thread_util.py:38(acquire)
       41    0.000    0.000    0.000    0.000 base.py:4683(_maybe_cast_indexer)
        6    0.000    0.000    0.000    0.000 message.py:355(__init__)
       41    0.000    0.000    0.000    0.000 {time.time}
        2    0.000    0.000    0.000    0.000 numeric.py:1620(moveaxis)
        1    0.000    0.000    0.000    0.000 uuid.py:602(uuid4)
        6    0.000    0.000    0.000    0.000 message.py:368(use_command)
        7    0.000    0.000    0.000    0.000 shape_base.py:83(atleast_2d)
        9    0.000    0.000    0.000    0.000 message.py:1447(__init__)
        1    0.000    0.000    0.000    0.000 base.py:1729(inferred_type)
        6    0.000    0.000    0.000    0.000 numerictypes.py:578(_can_coerce_all)
        1    0.000    0.000    0.000    0.000 settings.py:29(__init__)
        2    0.000    0.000    0.000    0.000 generic.py:1848(empty)
       33    0.000    0.000    0.000    0.000 {nt.getpid}
        1    0.000    0.000    0.000    0.000 pool.py:438(metadata)
        1    0.000    0.000    0.000    0.000 network.py:264(socket_closed)
        2    0.000    0.000    0.000    0.000 threading.py:542(Event)
        1    0.000    0.000    0.000    0.000 base.py:978(empty)
        3    0.000    0.000    0.000    0.000 generic.py:637(_set_axis)
       11    0.000    0.000    0.000    0.000 threading.py:300(_is_owned)
       18    0.000    0.000    0.000    0.000 client_session.py:250(active)
       56    0.000    0.000    0.000    0.000 typing.py:1111(_abc_negative_cache)
        9    0.000    0.000    0.000    0.000 read_preferences.py:108(document)
        3    0.000    0.000    0.000    0.000 ismaster.py:51(__init__)
       15    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 son.py:69(copy)
        4    0.000    0.000    0.000    0.000 _abcoll.py:63(__subclasshook__)
        2    0.000    0.000    0.000    0.000 threading.py:561(__init__)
       66    0.000    0.000    0.000    0.000 typing.py:1181(__eq__)
       65    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       28    0.000    0.000    0.000    0.000 son.py:85(iteritems)
        9    0.000    0.000    0.000    0.000 inference.py:121(is_iterator)
        9    0.000    0.000    0.000    0.000 topology.py:335(max_cluster_time)
        9    0.000    0.000    0.000    0.000 pool.py:753(__hash__)
        2    0.000    0.000    0.000    0.000 thread_util.py:124(create_semaphore)
        5    0.000    0.000    0.000    0.000 common.py:641(__init__)
        4    0.000    0.000    0.000    0.000 mongo_client.py:520(<genexpr>)
        1    0.000    0.000    0.000    0.000 uuid.py:103(__init__)
        9    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 _abcoll.py:24(_hasattr)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2664(prod)
        3    0.000    0.000    0.000    0.000 algorithms.py:163(_ensure_arraylike)
        1    0.000    0.000    0.000    0.000 decimal.py:1350(_divide)
        4    0.000    0.000    0.000    0.000 range.py:176(_data)
        1    0.000    0.000    0.000    0.000 {select.select}
       34    0.000    0.000    0.000    0.000 typing.py:1125(_abc_negative_cache_version)
        2    0.000    0.000    0.000    0.000 thread_util.py:79(__init__)
        8    0.000    0.000    0.000    0.000 response.py:22(__init__)
        2    0.000    0.000    0.000    0.000 common.py:439(validate_is_mapping)
        4    0.000    0.000    0.000    0.000 managers.py:147(set_axis)
       19    0.000    0.000    0.000    0.000 server_description.py:89(address)
        6    0.000    0.000    0.000    0.000 generic.py:1895(<genexpr>)
        1    0.000    0.000    0.000    0.000 socket.py:189(__init__)
        3    0.000    0.000    0.000    0.000 inference.py:304(is_array_like)
        3    0.000    0.000    0.000    0.000 common.py:595(validate)
        1    0.000    0.000    0.000    0.000 monitor.py:28(__init__)
        8    0.000    0.000    0.000    0.000 client_session.py:500(_advance_operation_time)
       10    0.000    0.000    0.000    0.000 pool.py:691(validate_session)
       20    0.000    0.000    0.000    0.000 copy.py:267(_keep_alive)
       10    0.000    0.000    0.000    0.000 {method 'unpack' of 'Struct' objects}
        2    0.000    0.000    0.000    0.000 fromnumeric.py:942(argsort)
        2    0.000    0.000    0.000    0.000 topology_description.py:33(__init__)
        3    0.000    0.000    0.000    0.000 frame.py:3416(_ensure_valid_index)
       10    0.000    0.000    0.000    0.000 py3compat.py:87(itervalues)
        2    0.000    0.000    0.000    0.000 thread_util.py:32(__init__)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:69(_wrapreduction)
        1    0.000    0.000    0.000    0.000 topology.py:539(_create_pool_for_server)
        2    0.000    0.000    0.000    0.000 client_session.py:269(__init__)
       53    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
        1    0.000    0.000    0.000    0.000 api.py:73(_get_distinct_objs)
        1    0.000    0.000    0.000    0.000 objectid.py:180(__generate)
        1    0.000    0.000    0.000    0.000 _parser.py:227(__init__)
        1    0.000    0.000    0.000    0.000 uri_parser.py:238(split_hosts)
        2    0.000    0.000    0.000    0.000 mongo_client.py:1551(_return_server_session)
        1    0.000    0.000    0.000    0.000 codec_options.py:174(_parse_codec_options)
        3    0.000    0.000    0.000    0.000 _parser.py:434(append)
        2    0.000    0.000    0.000    0.000 <string>:28(_replace)
        4    0.000    0.000    0.000    0.000 numeric.py:1557(normalize_axis_tuple)
        1    0.000    0.000    0.000    0.000 mongo_client.py:1478(_process_periodic_tasks)
        1    0.000    0.000    0.000    0.000 _validators.py:230(validate_axis_style_args)
        1    0.000    0.000    0.000    0.000 message.py:1401(unpack_response)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:54(_wrapfunc)
        1    0.000    0.000    0.000    0.000 client_options.py:42(_parse_read_preference)
        2    0.000    0.000    0.000    0.000 base.py:3926(contains)
        8    0.000    0.000    0.000    0.000 pool.py:723(idle_time_seconds)
       32    0.000    0.000    0.000    0.000 base.py:4077(<genexpr>)
        2    0.000    0.000    0.000    0.000 client_session.py:638(_clear_stale)
        1    0.000    0.000    0.000    0.000 uuid.py:204(get_bytes)
        2    0.000    0.000    0.000    0.000 message.py:255(use_command)
        9    0.000    0.000    0.000    0.000 topology.py:293(get_server_by_address)
       17    0.000    0.000    0.000    0.000 range.py:184(_get_data_as_items)
        2    0.000    0.000    0.000    0.000 _parser.py:1009(_find_hms_idx)
       11    0.000    0.000    0.000    0.000 {next}
        1    0.000    0.000    0.000    0.000 topology.py:411(pop_all_sessions)
       12    0.000    0.000    0.000    0.000 managers.py:1814(<lambda>)
        1    0.000    0.000    0.000    0.000 _parser.py:62(__init__)
        9    0.000    0.000    0.000    0.000 pool.py:658(check_auth)
        2    0.000    0.000    0.000    0.000 message.py:235(__init__)
        1    0.000    0.000    0.000    0.000 concat.py:61(_get_series_result_type)
       14    0.000    0.000    0.000    0.000 {iter}
       13    0.000    0.000    0.000    0.000 threading.py:64(_note)
        8    0.000    0.000    0.000    0.000 cursor.py:1069(_read_preference)
        8    0.000    0.000    0.000    0.000 collection.py:305(name)
       19    0.000    0.000    0.000    0.000 server_description.py:94(server_type)
        2    0.000    0.000    0.000    0.000 base.py:100(_reset_cache)
        8    0.000    0.000    0.000    0.000 range.py:89(ensure_int)
        1    0.000    0.000    0.000    0.000 pool.py:453(__init__)
       41    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
       17    0.000    0.000    0.000    0.000 monitoring.py:693(enabled_for_commands)
       16    0.000    0.000    0.000    0.000 missing.py:530(clean_reindex_fill_method)
        2    0.000    0.000    0.000    0.000 topology.py:441(return_server_session)
       18    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 decimal.py:1638(_fix)
        2    0.000    0.000    0.000    0.000 ismaster.py:76(all_hosts)
        1    0.000    0.000    0.000    0.000 _parser.py:239(__len__)
        1    0.000    0.000    0.000    0.000 message.py:1427(unpack)
        2    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 common.py:416(validate_document_class)
       19    0.000    0.000    0.000    0.000 _parser.py:214(isnum)
        8    0.000    0.000    0.000    0.000 client_session.py:477(_advance_cluster_time)
        8    0.000    0.000    0.000    0.000 server.py:152(_split_message)
        2    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 client_session.py:588(timed_out)
       22    0.000    0.000    0.000    0.000 threading.py:570(isSet)
        2    0.000    0.000    0.000    0.000 periodic_executor.py:26(__init__)
        3    0.000    0.000    0.000    0.000 inference.py:470(is_sequence)
        1    0.000    0.000    0.000    0.000 topology.py:383(update_pool)
        2    0.000    0.000    0.000    0.000 cursor.py:239(__del__)
       17    0.000    0.000    0.000    0.000 generic.py:334(<dictcomp>)
        1    0.000    0.000    0.000    0.000 codec_options.py:104(__new__)
        9    0.000    0.000    0.000    0.000 pool.py:383(wait_queue_timeout)
       26    0.000    0.000    0.000    0.000 _abcoll.py:26(<genexpr>)
        1    0.000    0.000    0.000    0.000 _parser.py:1211(_build_naive)
        3    0.000    0.000    0.000    0.000 ismaster.py:24(_get_server_type)
        2    0.000    0.000    0.000    0.000 generic.py:3115(_maybe_update_cacher)
        1    0.000    0.000    0.000    0.000 read_preferences.py:364(make_read_preference)
        4    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 cursor.py:326(__query_spec)
       82    0.000    0.000    0.000    0.000 {id}
        2    0.000    0.000    0.000    0.000 threading.py:700(_set_daemon)
        3    0.000    0.000    0.000    0.000 _parser.py:342(hms)
        2    0.000    0.000    0.000    0.000 shape_base.py:220(_warn_for_nonsequence)
       12    0.000    0.000    0.000    0.000 base.py:475(<genexpr>)
        1    0.000    0.000    0.000    0.000 common.py:457(_get_rename_function)
        9    0.000    0.000    0.000    0.000 binary.py:156(subtype)
       11    0.000    0.000    0.000    0.000 contextlib.py:12(__init__)
       18    0.000    0.000    0.000    0.000 database.py:155(client)
       10    0.000    0.000    0.000    0.000 database.py:160(name)
        1    0.000    0.000    0.000    0.000 uri_parser.py:127(parse_host)
       13    0.000    0.000    0.000    0.000 _parser.py:240(<genexpr>)
       10    0.000    0.000    0.000    0.000 _parser.py:209(isword)
       18    0.000    0.000    0.000    0.000 topology_description.py:154(topology_type)
       17    0.000    0.000    0.000    0.000 base.py:2249(_validate_sort_keyword)
        8    0.000    0.000    0.000    0.000 client_session.py:297(_check_ended)
        1    0.000    0.000    0.000    0.000 common.py:212(dict_keys_to_ordered_list)
        1    0.000    0.000    0.000    0.000 _parser.py:480(resolve_ymd)
        9    0.000    0.000    0.000    0.000 pool.py:363(max_idle_time_seconds)
        2    0.000    0.000    0.000    0.000 generic.py:450(ndim)
        2    0.000    0.000    0.000    0.000 client_session.py:635(return_server_session_no_lock)
        2    0.000    0.000    0.000    0.000 topology_description.py:199(readable_servers)
        2    0.000    0.000    0.000    0.000 client_session.py:245(__init__)
        9    0.000    0.000    0.000    0.000 server.py:148(pool)
        1    0.000    0.000    0.000    0.000 monitoring.py:671(__init__)
        3    0.000    0.000    0.000    0.000 {numpy.bincount}
       47    0.000    0.000    0.000    0.000 {sys._getframe}
        1    0.000    0.000    0.000    0.000 client_options.py:69(_parse_ssl_options)
        9    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
        1    0.000    0.000    0.000    0.000 client_session.py:608(pop_all)
        1    0.000    0.000    0.000    0.000 api.py:205(_sanitize_and_check)
        9    0.000    0.000    0.000    0.000 settings.py:89(server_selection_timeout)
        1    0.000    0.000    0.000    0.000 pool.py:931(remove_stale_sockets)
        1    0.000    0.000    0.000    0.000 read_preferences.py:203(__init__)
        1    0.000    0.000    0.000    0.000 decimal.py:5855(_convert_other)
       53    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 client_options.py:54(_parse_write_concern)
        2    0.000    0.000    0.000    0.000 generic.py:426(_info_axis)
        2    0.000    0.000    0.000    0.000 _abcoll.py:83(__subclasshook__)
        2    0.000    0.000    0.000    0.000 <string>:12(_make)
        3    0.000    0.000    0.000    0.000 ismaster.py:106(max_message_size)
        3    0.000    0.000    0.000    0.000 base.py:658(__array__)
        8    0.000    0.000    0.000    0.000 response.py:43(address)
       11    0.000    0.000    0.000    0.000 {method 'itervalues' of 'dict' objects}
