         6966945 function calls (6911152 primitive calls) in 12.633 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    12700    0.002    0.000    0.002    0.000 datetimes.py:515(dtype)
       44    0.000    0.000    0.002    0.000 managers.py:2008(_fast_count_smallints)
     3971    0.002    0.000    0.002    0.000 {numpy.datetime_data}
     7585    0.002    0.000    0.002    0.000 blocks.py:304(shape)
     3397    0.002    0.000    0.002    0.000 {method 'fill' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.002    0.000 frame.py:4666(f)
        3    0.000    0.000    0.002    0.001 frame.py:3454(insert)
     8171    0.002    0.000    0.002    0.000 common.py:122(classes_and_not_datetimelike)
     1792    0.001    0.000    0.002    0.000 __init__.py:210(iteritems)
        6    0.000    0.000    0.002    0.000 _decorators.py:146(wrapper)
        6    0.000    0.000    0.002    0.000 algorithms.py:559(factorize)
      181    0.000    0.000    0.002    0.000 common.py:222(asarray_tuplesafe)
       29    0.000    0.000    0.002    0.000 message.py:657(_op_msg)
     2612    0.002    0.000    0.002    0.000 common.py:634(condition)
        1    0.002    0.002    0.002    0.002 {time.sleep}
        4    0.000    0.000    0.002    0.000 threading.py:717(start)
     2052    0.001    0.000    0.002    0.000 construction.py:471(<genexpr>)
        2    0.000    0.000    0.002    0.001 mongo_client.py:996(close)
      108    0.002    0.000    0.002    0.000 {method 'acquire' of 'thread.lock' objects}
      260    0.001    0.000    0.002    0.000 datetimes.py:585(__array__)
       22    0.000    0.000    0.002    0.000 blocks.py:3131(_merge_blocks)
     6172    0.002    0.000    0.002    0.000 blocks.py:191(fill_value)
     2488    0.001    0.000    0.002    0.000 datetimelike.py:76(freq)
     9952    0.002    0.000    0.002    0.000 datetimelike.py:811(freq)
       31    0.002    0.000    0.002    0.000 {method 'sendall' of '_socket.socket' objects}
       27    0.000    0.000    0.002    0.000 pool.py:586(send_message)
     1719    0.001    0.000    0.002    0.000 base.py:551(<dictcomp>)
     8817    0.002    0.000    0.002    0.000 {pandas._libs.lib.is_float}
        4    0.000    0.000    0.002    0.000 topology.py:505(_update_servers)
       44    0.001    0.000    0.002    0.000 index_tricks.py:316(__getitem__)
        4    0.000    0.000    0.002    0.000 threading.py:597(wait)
        2    0.000    0.000    0.002    0.001 pool.py:476(ismaster)
     4754    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
     2415    0.001    0.000    0.001    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
    33/29    0.000    0.000    0.001    0.000 contextlib.py:21(__exit__)
     8132    0.001    0.000    0.001    0.000 {numpy.geterrobj}
     1683    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
     5275    0.001    0.000    0.001    0.000 managers.py:206(items)
       26    0.000    0.000    0.001    0.000 frame.py:742(iteritems)
      334    0.001    0.000    0.001    0.000 {numpy.concatenate}
       34    0.000    0.000    0.001    0.000 server.py:40(open)
       17    0.000    0.000    0.001    0.000 generic.py:5699(copy)
   162/46    0.000    0.000    0.001    0.000 typing.py:1237(__subclasscheck__)
     5781    0.001    0.000    0.001    0.000 blocks.py:165(internal_values)
        2    0.000    0.000    0.001    0.001 mongo_client.py:976(_end_sessions)
       34    0.000    0.000    0.001    0.000 monitor.py:71(open)
        3    0.000    0.000    0.001    0.000 re.py:192(compile)
     9409    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_bool}
        2    0.001    0.001    0.001    0.001 {method 'load_verify_locations' of '_ssl._SSLContext' objects}
        3    0.000    0.000    0.001    0.000 re.py:230(_compile)
        1    0.000    0.000    0.001    0.001 merge.py:474(__init__)
       18    0.000    0.000    0.001    0.000 managers.py:710(copy)
       29    0.001    0.000    0.001    0.000 {pymongo._cmessage._op_msg}
        1    0.000    0.000    0.001    0.001 merge.py:777(_get_merge_keys)
        1    0.000    0.000    0.001    0.001 osm.py:49(__init__)
        3    0.000    0.000    0.001    0.000 sre_compile.py:567(compile)
     4715    0.001    0.000    0.001    0.000 managers.py:1572(is_consolidated)
     1624    0.001    0.000    0.001    0.000 base.py:3806(_coerce_to_ndarray)
        2    0.000    0.000    0.001    0.001 pool.py:836(_configured_socket)
        1    0.000    0.000    0.001    0.001 base.py:210(__init__)
        2    0.000    0.000    0.001    0.001 _decorators.py:195(wrapper)
        2    0.000    0.000    0.001    0.001 pool.py:764(_create_connection)
        3    0.000    0.000    0.001    0.000 concat.py:367(is_uniform_join_units)
        2    0.000    0.000    0.001    0.001 concat.py:440(_get_new_axes)
       30    0.000    0.000    0.001    0.000 missing.py:183(_isna_ndarraylike)
       18    0.000    0.000    0.001    0.000 concat.py:379(<genexpr>)
     4974    0.001    0.000    0.001    0.000 blocks.py:161(external_values)
     4976    0.001    0.000    0.001    0.000 datetimes.py:2020(validate_tz_from_dtype)
       15    0.000    0.000    0.001    0.000 concat.py:137(is_na)
       29    0.000    0.000    0.001    0.000 pool.py:1053(return_socket)
      827    0.001    0.000    0.001    0.000 {method 'get_value' of 'pandas._libs.index.IndexEngine' objects}
     4976    0.001    0.000    0.001    0.000 datetimes.py:54(tz_to_dtype)
     2673    0.001    0.000    0.001    0.000 {method 'startswith' of 'unicode' objects}
        9    0.000    0.000    0.001    0.000 message.py:388(get_message)
     1322    0.001    0.000    0.001    0.000 blocks.py:2066(fill_value)
       29    0.000    0.000    0.001    0.000 topology.py:217(select_server)
        1    0.000    0.000    0.001    0.001 compat.py:139(build_opener_with_context)
        1    0.000    0.000    0.001    0.001 generic.py:1729(_drop_labels_or_levels)
       29    0.000    0.000    0.001    0.000 {any}
        1    0.000    0.000    0.001    0.001 urllib2.py:479(build_opener)
     5499    0.001    0.000    0.001    0.000 base.py:1396(nlevels)
     7986    0.001    0.000    0.001    0.000 {callable}
      128    0.000    0.000    0.001    0.000 managers.py:1893(<lambda>)
     1637    0.001    0.000    0.001    0.000 {pandas._libs.algos.ensure_platform_int}
        1    0.000    0.000    0.001    0.001 util.py:40(decode_page)
       29    0.000    0.000    0.001    0.000 managers.py:1841(_stack_arrays)
        6    0.000    0.000    0.001    0.000 algorithms.py:132(_reconstruct_data)
      943    0.001    0.000    0.001    0.000 common.py:144(cast_scalar_indexer)
       18    0.000    0.000    0.001    0.000 database.py:237(__getattr__)
      407    0.001    0.000    0.001    0.000 {method 'sort' of 'numpy.ndarray' objects}
      128    0.000    0.000    0.001    0.000 blocks.py:128(_consolidate_key)
      3/1    0.000    0.000    0.001    0.001 socket.py:340(read)
        2    0.000    0.000    0.001    0.000 concat.py:464(_get_comb_axis)
        1    0.000    0.000    0.001    0.001 missing.py:259(notna)
      260    0.000    0.000    0.001    0.000 datetimelike.py:393(__array__)
        2    0.000    0.000    0.001    0.000 api.py:44(_get_objs_combined_axis)
        2    0.000    0.000    0.001    0.000 httplib.py:564(read)
       18    0.000    0.000    0.001    0.000 database.py:251(__getitem__)
     4700    0.001    0.000    0.001    0.000 base.py:704(ndim)
        1    0.000    0.000    0.001    0.001 httplib.py:609(_read_chunked)
     2051    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
        9    0.000    0.000    0.001    0.000 urllib2.py:348(add_handler)
       41    0.000    0.000    0.001    0.000 base.py:3926(contains)
      878    0.001    0.000    0.001    0.000 blocks.py:332(iget)
        1    0.000    0.000    0.001    0.001 frame.py:3819(drop)
        1    0.000    0.000    0.001    0.001 generic.py:3759(drop)
     6378    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_integer}
     2488    0.001    0.000    0.001    0.000 frequencies.py:59(to_offset)
       29    0.000    0.000    0.001    0.000 topology.py:157(select_servers)
       17    0.000    0.000    0.001    0.000 generic.py:4113(reindex)
      109    0.000    0.000    0.001    0.000 base.py:963(_ndarray_values)
        1    0.000    0.000    0.001    0.001 generic.py:3787(_drop_axis)
       18    0.001    0.000    0.001    0.000 collection.py:75(__init__)
        2    0.000    0.000    0.001    0.000 api.py:87(_get_combined_index)
       18    0.000    0.000    0.001    0.000 message.py:276(as_command)
        3    0.000    0.000    0.001    0.000 socket.py:280(close)
        1    0.000    0.000    0.001    0.001 urllib2.py:226(__init__)
        2    0.000    0.000    0.001    0.000 httplib.py:547(close)
        1    0.000    0.000    0.001    0.001 merge.py:737(_get_join_info)
        2    0.000    0.000    0.001    0.000 api.py:128(_union_indexes)
     2052    0.001    0.000    0.001    0.000 construction.py:472(<genexpr>)
     1740    0.001    0.000    0.001    0.000 base.py:676(dtype)
     1628    0.001    0.000    0.001    0.000 frame.py:361(_constructor)
        1    0.000    0.000    0.001    0.001 indexing.py:1271(_convert_to_indexer)
        1    0.000    0.000    0.001    0.001 construction.py:429(_list_to_arrays)
        5    0.000    0.000    0.001    0.000 base.py:2715(get_indexer)
        1    0.000    0.000    0.001    0.001 frame.py:3942(rename)
        4    0.000    0.000    0.001    0.000 managers.py:1810(_multi_blockify)
     1838    0.001    0.000    0.001    0.000 {method 'iteritems' of 'dict' objects}
        2    0.000    0.000    0.001    0.000 concat.py:230(concatenate_join_units)
        1    0.000    0.000    0.001    0.001 generic.py:960(rename)
     1701    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
     2488    0.001    0.000    0.001    0.000 datetimelike.py:1502(validate_inferred_freq)
        1    0.000    0.000    0.001    0.001 merge.py:730(_get_join_indexers)
        3    0.000    0.000    0.001    0.000 sre_parse.py:725(parse)
      130    0.000    0.000    0.001    0.000 fromnumeric.py:815(sort)
        1    0.000    0.000    0.001    0.001 merge.py:1104(_get_join_indexers)
        6    0.000    0.000    0.001    0.000 algorithms.py:434(_factorize_array)
       38    0.000    0.000    0.001    0.000 {sorted}
       69    0.000    0.000    0.001    0.000 cast.py:1193(construct_1d_object_array_from_listlike)
        2    0.000    0.000    0.001    0.000 managers.py:1241(_slice_take_blocks_ax0)
        8    0.000    0.000    0.001    0.000 frame.py:4685(<genexpr>)
        1    0.000    0.000    0.001    0.001 indexing.py:1485(__getitem__)
        1    0.000    0.000    0.001    0.001 indexing.py:1855(_getitem_axis)
        1    0.000    0.000    0.001    0.001 indexing.py:1108(_get_listlike_indexer)
      8/3    0.000    0.000    0.001    0.000 sre_parse.py:336(_parse_sub)
     2488    0.001    0.000    0.001    0.000 {pandas._libs.lib.item_from_zerodim}
        1    0.000    0.000    0.001    0.001 urllib2.py:1123(do_request_)
     1902    0.001    0.000    0.001    0.000 common.py:1195(<lambda>)
        1    0.000    0.000    0.001    0.001 managers.py:159(rename_axis)
      8/3    0.000    0.000    0.001    0.000 sre_parse.py:414(_parse)
       29    0.000    0.000    0.001    0.000 mongo_client.py:1046(_get_topology)
       31    0.000    0.000    0.001    0.000 topology_description.py:217(apply_selector)
       15    0.000    0.000    0.001    0.000 base.py:1658(is_unique)
       59    0.000    0.000    0.001    0.000 base.py:646(<lambda>)
       18    0.000    0.000    0.001    0.000 collection.py:1266(find)
        1    0.000    0.000    0.001    0.001 urllib.py:1182(splittag)
        3    0.000    0.000    0.001    0.000 sre_compile.py:552(_code)
        2    0.000    0.000    0.001    0.000 urllib2.py:286(get_host)
       14    0.000    0.000    0.001    0.000 construction.py:284(extract_index)
        1    0.000    0.000    0.001    0.001 indexing.py:1511(_getbool_axis)
       45    0.000    0.000    0.001    0.000 numeric.py:676(require)
        1    0.000    0.000    0.001    0.001 urllib.py:1092(splithost)
        1    0.000    0.000    0.000    0.000 frame.py:3794(reindex)
       18    0.000    0.000    0.000    0.000 cursor.py:112(__init__)
       44    0.000    0.000    0.000    0.000 numerictypes.py:602(find_common_type)
        2    0.000    0.000    0.000    0.000 client_options.py:145(__init__)
       22    0.000    0.000    0.000    0.000 base.py:5408(default_index)
      222    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
       29    0.000    0.000    0.000    0.000 thread_util.py:83(release)
        1    0.000    0.000    0.000    0.000 generic.py:5162(_is_mixed_type)
      900    0.000    0.000    0.000    0.000 {method 'lower' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 managers.py:1959(items_overlap_with_suffix)
       40    0.000    0.000    0.000    0.000 numeric.py:2551(array_equal)
        1    0.000    0.000    0.000    0.000 generic.py:5164(<lambda>)
        1    0.000    0.000    0.000    0.000 base.py:2357(intersection)
        1    0.000    0.000    0.000    0.000 managers.py:604(is_mixed_type)
        1    0.000    0.000    0.000    0.000 generic.py:10910(stat_func)
       46    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_datetimelike_array}
        2    0.000    0.000    0.000    0.000 concat.py:165(get_reindexed_values)
        1    0.000    0.000    0.000    0.000 frame.py:7384(_reduce)
        9    0.000    0.000    0.000    0.000 message.py:372(as_command)
        2    0.000    0.000    0.000    0.000 topology.py:389(close)
     1612    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 frame.py:3729(_reindex_axes)
       45    0.000    0.000    0.000    0.000 son.py:40(__init__)
       13    0.000    0.000    0.000    0.000 algorithms.py:417(<lambda>)
     2341    0.000    0.000    0.000    0.000 ops.py:1832(<lambda>)
        1    0.000    0.000    0.000    0.000 frame.py:3754(_reindex_columns)
        4    0.000    0.000    0.000    0.000 pool.py:296(__init__)
       13    0.000    0.000    0.000    0.000 {pandas._libs.hashtable.ismember_int64}
        1    0.000    0.000    0.000    0.000 managers.py:503(isna)
     40/4    0.000    0.000    0.000    0.000 copy.py:145(deepcopy)
       29    0.000    0.000    0.000    0.000 thread_util.py:63(release)
        5    0.000    0.000    0.000    0.000 socket.py:196(close)
       18    0.000    0.000    0.000    0.000 message.py:181(_gen_find_command)
       88    0.000    0.000    0.000    0.000 numerictypes.py:578(_can_coerce_all)
        1    0.000    0.000    0.000    0.000 _parser.py:1260(parse)
        1    0.000    0.000    0.000    0.000 _parser.py:578(parse)
        9    0.000    0.000    0.000    0.000 topology.py:226(select_server_by_address)
        4    0.000    0.000    0.000    0.000 mongo_client.py:1088(_socket_for_reads)
        6    0.000    0.000    0.000    0.000 algorithms.py:217(_get_data_algo)
        1    0.000    0.000    0.000    0.000 generic.py:4469(_reindex_with_indexers)
     12/4    0.000    0.000    0.000    0.000 son.py:190(__deepcopy__)
        3    0.000    0.000    0.000    0.000 cast.py:889(try_datetime)
     13/3    0.000    0.000    0.000    0.000 sre_compile.py:64(_compile)
       22    0.000    0.000    0.000    0.000 range.py:69(__new__)
      868    0.000    0.000    0.000    0.000 base.py:4683(_maybe_cast_indexer)
       29    0.000    0.000    0.000    0.000 mongo_client.py:1604(_receive_cluster_time)
       92    0.000    0.000    0.000    0.000 son.py:135(update)
        3    0.000    0.000    0.000    0.000 {pandas._libs.tslib.array_to_datetime}
        1    0.000    0.000    0.000    0.000 _parser.py:669(_parse)
        2    0.000    0.000    0.000    0.000 client_options.py:108(_parse_pool_options)
    24/22    0.000    0.000    0.000    0.000 typing.py:973(__extrahook__)
        1    0.000    0.000    0.000    0.000 osm.py:195(_construct_url)
       18    0.000    0.000    0.000    0.000 client_session.py:614(get_server_session)
      277    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {pandas._libs.join.left_outer_join}
        1    0.000    0.000    0.000    0.000 compat.py:93(urlencode)
       16    0.000    0.000    0.000    0.000 series.py:3735(reindex)
        2    0.000    0.000    0.000    0.000 urllib2.py:279(get_type)
        2    0.000    0.000    0.000    0.000 ssl.py:802(close)
        4    0.000    0.000    0.000    0.000 pool.py:887(__init__)
       16    0.000    0.000    0.000    0.000 {pandas._libs.missing.isnaobj}
       16    0.000    0.000    0.000    0.000 range.py:441(union)
        1    0.000    0.000    0.000    0.000 urllib.py:1078(splittype)
     2210    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 shape_base.py:229(vstack)
      102    0.000    0.000    0.000    0.000 shape_base.py:83(atleast_2d)
        2    0.000    0.000    0.000    0.000 concat.py:475(_get_concat_axis)
      142    0.000    0.000    0.000    0.000 common.py:980(is_unsigned_integer_dtype)
       58    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
       17    0.000    0.000    0.000    0.000 fromnumeric.py:69(_wrapreduction)
        1    0.000    0.000    0.000    0.000 base.py:4447(get_indexer_for)
      144    0.000    0.000    0.000    0.000 _internal.py:886(npy_ctypes_check)
        4    0.000    0.000    0.000    0.000 thread_util.py:124(create_semaphore)
        4    0.000    0.000    0.000    0.000 {pandas._libs.lib.clean_index_list}
        2    0.000    0.000    0.000    0.000 topology.py:539(_create_pool_for_server)
       36    0.000    0.000    0.000    0.000 cursor.py:294(__die)
        1    0.000    0.000    0.000    0.000 blocks.py:352(apply)
       27    0.000    0.000    0.000    0.000 client_session.py:537(_apply_to)
        2    0.000    0.000    0.000    0.000 generic.py:1439(__neg__)
       13    0.000    0.000    0.000    0.000 fromnumeric.py:2171(all)
        4    0.000    0.000    0.000    0.000 {thread.start_new_thread}
        1    0.000    0.000    0.000    0.000 base.py:4939(drop)
      277    0.000    0.000    0.000    0.000 arraysetops.py:138(_unpack_tuple)
      189    0.000    0.000    0.000    0.000 son.py:57(__setitem__)
        2    0.000    0.000    0.000    0.000 topology.py:542(_create_pool_for_monitor)
        2    0.000    0.000    0.000    0.000 merge.py:1617(_factorize_keys)
      298    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 server.py:51(close)
        1    0.000    0.000    0.000    0.000 generic.py:1463(__invert__)
        1    0.000    0.000    0.000    0.000 urllib.py:1307(urlencode)
       58    0.000    0.000    0.000    0.000 _methods.py:45(_all)
        4    0.000    0.000    0.000    0.000 cast.py:35(maybe_convert_platform)
       15    0.000    0.000    0.000    0.000 concat.py:22(get_mgr_concatenation_plan)
       29    0.000    0.000    0.000    0.000 threading.py:373(notify)
        1    0.000    0.000    0.000    0.000 managers.py:1988(_transform_index)
        2    0.000    0.000    0.000    0.000 base.py:3089(reindex)
        9    0.000    0.000    0.000    0.000 message.py:216(_gen_get_more_command)
       20    0.000    0.000    0.000    0.000 managers.py:729(<lambda>)
        1    0.000    0.000    0.000    0.000 frame.py:7395(f)
       40    0.000    0.000    0.000    0.000 range.py:136(_simple_new)
       39    0.000    0.000    0.000    0.000 cast.py:1123(cast_scalar_to_array)
       29    0.000    0.000    0.000    0.000 server.py:136(get_socket)
        1    0.000    0.000    0.000    0.000 nanops.py:68(_f)
       28    0.000    0.000    0.000    0.000 {built-in method now}
        6    0.000    0.000    0.000    0.000 {method 'factorize' of 'pandas._libs.hashtable.PyObjectHashTable' objects}
       31    0.000    0.000    0.000    0.000 topology_description.py:187(known_servers)
        1    0.000    0.000    0.000    0.000 mimetools.py:24(__init__)
       58    0.000    0.000    0.000    0.000 base.py:643(_engine)
        4    0.000    0.000    0.000    0.000 pool.py:921(reset)
        2    0.000    0.000    0.000    0.000 concat.py:261(get_empty_dtype_and_na)
        2    0.000    0.000    0.000    0.000 series.py:730(__array_wrap__)
       20    0.000    0.000    0.000    0.000 base.py:700(view)
        2    0.000    0.000    0.000    0.000 topology.py:66(__init__)
       66    0.000    0.000    0.000    0.000 {setattr}
        2    0.000    0.000    0.000    0.000 sorting.py:20(get_group_index)
        6    0.000    0.000    0.000    0.000 function_base.py:4430(insert)
       18    0.000    0.000    0.000    0.000 client_session.py:288(_end_session)
        6    0.000    0.000    0.000    0.000 urllib.py:1300(quote_plus)
        4    0.000    0.000    0.000    0.000 server_description.py:51(__init__)
        4    0.000    0.000    0.000    0.000 pool.py:707(close)
      264    0.000    0.000    0.000    0.000 {range}
        4    0.000    0.000    0.000    0.000 mongo_client.py:1055(_get_socket)
        2    0.000    0.000    0.000    0.000 generic.py:1657(_get_label_or_level_values)
        6    0.000    0.000    0.000    0.000 base.py:1117(__iter__)
        1    0.000    0.000    0.000    0.000 generic.py:1907(__array_wrap__)
      100    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.000    0.000 {dir}
       27    0.000    0.000    0.000    0.000 pool.py:1069(_check)
        1    0.000    0.000    0.000    0.000 urllib2.py:739(__init__)
        1    0.000    0.000    0.000    0.000 nanops.py:403(nansum)
       16    0.000    0.000    0.000    0.000 base.py:2254(union)
        1    0.000    0.000    0.000    0.000 base.py:3988(append)
        3    0.000    0.000    0.000    0.000 mongo_client.py:1314(__getitem__)
        1    0.000    0.000    0.000    0.000 rfc822.py:88(__init__)
       65    0.000    0.000    0.000    0.000 managers.py:1844(_asarray_compat)
       10    0.000    0.000    0.000    0.000 base.py:1729(inferred_type)
        1    0.000    0.000    0.000    0.000 httplib.py:271(readheaders)
        1    0.000    0.000    0.000    0.000 urllib.py:1571(getproxies)
        4    0.000    0.000    0.000    0.000 generic.py:1513(_is_level_reference)
        3    0.000    0.000    0.000    0.000 sre_compile.py:433(_compile_info)
       34    0.000    0.000    0.000    0.000 threading.py:300(_is_owned)
        1    0.000    0.000    0.000    0.000 base.py:4017(_concat)
        3    0.000    0.000    0.000    0.000 database.py:58(__init__)
        2    0.000    0.000    0.000    0.000 monitor.py:78(close)
       71    0.000    0.000    0.000    0.000 inference.py:121(is_iterator)
      324    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 merge.py:614(_maybe_restore_index_levels)
       34    0.000    0.000    0.000    0.000 generic.py:4341(<genexpr>)
        2    0.000    0.000    0.000    0.000 topology_description.py:130(reset)
        1    0.000    0.000    0.000    0.000 construction.py:106(init_ndarray)
        6    0.000    0.000    0.000    0.000 generic.py:1844(__contains__)
        2    0.000    0.000    0.000    0.000 base.py:2445(difference)
        2    0.000    0.000    0.000    0.000 client_session.py:582(__init__)
       19    0.000    0.000    0.000    0.000 base.py:1237(_get_names)
       31    0.000    0.000    0.000    0.000 pool.py:715(send_cluster_time)
        2    0.000    0.000    0.000    0.000 _parser.py:878(_parse_numeric_token)
       35    0.000    0.000    0.000    0.000 base.py:2590(_assert_can_do_setop)
       72    0.000    0.000    0.000    0.000 client_session.py:526(_in_transaction)
        5    0.000    0.000    0.000    0.000 threading.py:297(_acquire_restore)
       30    0.000    0.000    0.000    0.000 {map}
      111    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
        4    0.000    0.000    0.000    0.000 threading.py:647(__init__)
       34    0.000    0.000    0.000    0.000 common.py:1752(is_complex_dtype)
       29    0.000    0.000    0.000    0.000 son.py:114(pop)
       45    0.000    0.000    0.000    0.000 son.py:46(__new__)
        1    0.000    0.000    0.000    0.000 {method '_wrap_socket' of '_ssl._SSLContext' objects}
       29    0.000    0.000    0.000    0.000 topology.py:353(receive_cluster_time)
        6    0.000    0.000    0.000    0.000 urllib.py:1261(quote)
        1    0.000    0.000    0.000    0.000 _parser.py:205(split)
       33    0.000    0.000    0.000    0.000 contextlib.py:82(helper)
        7    0.000    0.000    0.000    0.000 base.py:566(_shallow_copy)
        4    0.000    0.000    0.000    0.000 topology_description.py:138(<genexpr>)
        4    0.000    0.000    0.000    0.000 socket.py:189(__init__)
        1    0.000    0.000    0.000    0.000 base.py:4025(_concat_same_dtype)
       21    0.000    0.000    0.000    0.000 managers.py:174(_is_single_block)
        1    0.000    0.000    0.000    0.000 managers.py:1640(create_block_manager_from_blocks)
       18    0.000    0.000    0.000    0.000 <string>:28(_replace)
        1    0.000    0.000    0.000    0.000 concat.py:486(_concat_index_asobject)
       18    0.000    0.000    0.000    0.000 client_session.py:638(_clear_stale)
        2    0.000    0.000    0.000    0.000 message.py:739(query)
        1    0.000    0.000    0.000    0.000 urllib2.py:208(request_host)
       29    0.000    0.000    0.000    0.000 random.py:275(choice)
        6    0.000    0.000    0.000    0.000 common.py:702(is_datetimelike)
       14    0.000    0.000    0.000    0.000 threading.py:242(Condition)
       18    0.000    0.000    0.000    0.000 common.py:439(validate_is_mapping)
       15    0.000    0.000    0.000    0.000 common.py:212(dict_keys_to_ordered_list)
       45    0.000    0.000    0.000    0.000 numeric.py:748(<setcomp>)
        1    0.000    0.000    0.000    0.000 osm.py:464(_parse_json)
        2    0.000    0.000    0.000    0.000 {pymongo._cmessage._query_message}
       37    0.000    0.000    0.000    0.000 sre_parse.py:213(get)
        1    0.000    0.000    0.000    0.000 nanops.py:203(_get_values)
       59    0.000    0.000    0.000    0.000 threading.py:986(isAlive)
        2    0.000    0.000    0.000    0.000 concat.py:126(dtype)
        3    0.000    0.000    0.000    0.000 database.py:42(_check_name)
        1    0.000    0.000    0.000    0.000 osm.py:452(parse_code)
       17    0.000    0.000    0.000    0.000 base.py:4071(identical)
     18/8    0.000    0.000    0.000    0.000 sre_parse.py:152(getwidth)
       36    0.000    0.000    0.000    0.000 server_description.py:200(is_server_type_known)
       29    0.000    0.000    0.000    0.000 thread_util.py:38(acquire)
       29    0.000    0.000    0.000    0.000 pool.py:720(update_last_checkin_time)
       48    0.000    0.000    0.000    0.000 sre_parse.py:194(__next)
        2    0.000    0.000    0.000    0.000 sre_compile.py:228(_compile_charset)
       31    0.000    0.000    0.000    0.000 {method 'unpack_from' of 'Struct' objects}
       10    0.000    0.000    0.000    0.000 _parser.py:202(next)
       18    0.000    0.000    0.000    0.000 message.py:235(__init__)
       78    0.000    0.000    0.000    0.000 cast.py:341(infer_dtype_from_scalar)
       31    0.000    0.000    0.000    0.000 helpers.py:101(_check_command_response)
      158    0.000    0.000    0.000    0.000 {time.time}
        1    0.000    0.000    0.000    0.000 urlparse.py:137(urlparse)
      116    0.000    0.000    0.000    0.000 _weakrefset.py:83(add)
       29    0.000    0.000    0.000    0.000 mongo_client.py:1591(_send_cluster_time)
        1    0.000    0.000    0.000    0.000 {method 'set_default_verify_paths' of '_ssl._SSLContext' objects}
       44    0.000    0.000    0.000    0.000 frame.py:3416(_ensure_valid_index)
       18    0.000    0.000    0.000    0.000 client_session.py:269(__init__)
        2    0.000    0.000    0.000    0.000 settings.py:113(get_server_descriptions)
      326    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 inference.py:304(is_array_like)
       16    0.000    0.000    0.000    0.000 fromnumeric.py:942(argsort)
       10    0.000    0.000    0.000    0.000 _parser.py:195(__next__)
        2    0.000    0.000    0.000    0.000 generic.py:3461(xs)
        8    0.000    0.000    0.000    0.000 mongo_client.py:520(<genexpr>)
        1    0.000    0.000    0.000    0.000 location.py:24(__init__)
       23    0.000    0.000    0.000    0.000 common.py:641(__init__)
       66    0.000    0.000    0.000    0.000 generic.py:3149(_clear_item_cache)
       14    0.000    0.000    0.000    0.000 threading.py:260(__init__)
        1    0.000    0.000    0.000    0.000 merge.py:647(_maybe_add_join_keys)
        1    0.000    0.000    0.000    0.000 urllib.py:1525(getproxies_registry)
       29    0.000    0.000    0.000    0.000 managers.py:1850(_shape_compat)
       32    0.000    0.000    0.000    0.000 client_session.py:588(timed_out)
        1    0.000    0.000    0.000    0.000 urlparse.py:168(urlsplit)
      111    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
       10    0.000    0.000    0.000    0.000 _parser.py:83(get_token)
      324    0.000    0.000    0.000    0.000 son.py:77(__iter__)
       41    0.000    0.000    0.000    0.000 sre_parse.py:142(__getitem__)
       18    0.000    0.000    0.000    0.000 mongo_client.py:1551(_return_server_session)
        6    0.000    0.000    0.000    0.000 cast.py:1260(maybe_cast_to_integer_array)
        6    0.000    0.000    0.000    0.000 numeric.py:1620(moveaxis)
        2    0.000    0.000    0.000    0.000 uuid.py:602(uuid4)
        2    0.000    0.000    0.000    0.000 sre_compile.py:256(_optimize_charset)
        4    0.000    0.000    0.000    0.000 generic.py:3840(_update_inplace)
       44    0.000    0.000    0.000    0.000 {numpy.bincount}
        2    0.000    0.000    0.000    0.000 pool.py:438(metadata)
        2    0.000    0.000    0.000    0.000 {method 'factorize' of 'pandas._libs.hashtable.Factorizer' objects}
