         7588929 function calls (7546199 primitive calls) in 42.768 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3804    0.019    0.000    0.179    0.000 range.py:272(_shallow_copy)
      131    0.002    0.000    0.173    0.001 construction.py:484(_convert_object_array)
     2083    0.006    0.000    0.171    0.000 construction.py:495(convert)
     7621    0.038    0.000    0.170    0.000 cast.py:255(maybe_promote)
    18551    0.017    0.000    0.170    0.000 common.py:262(is_categorical)
     9820    0.016    0.000    0.168    0.000 blocks.py:312(ftype)
    23857    0.015    0.000    0.166    0.000 common.py:536(is_interval_dtype)
      260    0.004    0.000    0.166    0.001 indexing.py:521(setter)
    31945    0.035    0.000    0.165    0.000 inference.py:253(is_list_like)
    28025    0.136    0.000    0.161    0.000 common.py:160(is_sparse)
33995/30025    0.049    0.000    0.155    0.000 {numpy.array}
      130    0.001    0.000    0.155    0.001 concat.py:440(_get_new_axes)
     1464    0.005    0.000    0.154    0.000 base.py:784(take)
    21483    0.036    0.000    0.151    0.000 dtypes.py:973(is_dtype)
    43332    0.054    0.000    0.150    0.000 common.py:1981(pandas_dtype)
     7621    0.049    0.000    0.148    0.000 algorithms.py:1417(_get_take_nd_function)
     4630    0.009    0.000    0.148    0.000 managers.py:524(fillna)
    45090    0.081    0.000    0.143    0.000 abc.py:128(__instancecheck__)
     1987    0.078    0.000    0.143    0.000 managers.py:186(_rebuild_blknos_and_blklocs)
    12200    0.018    0.000    0.143    0.000 blocks.py:749(copy)
    18544    0.013    0.000    0.142    0.000 common.py:503(is_period_dtype)
     1464    0.003    0.000    0.137    0.000 numeric.py:67(_shallow_copy)
     1467    0.006    0.000    0.134    0.000 base.py:584(_shallow_copy_with_infer)
      130    0.000    0.000    0.133    0.001 _decorators.py:195(wrapper)
      130    0.001    0.000    0.133    0.001 frame.py:3942(rename)
    18544    0.025    0.000    0.129    0.000 dtypes.py:827(is_dtype)
      130    0.003    0.000    0.128    0.001 generic.py:960(rename)
     3157    0.014    0.000    0.127    0.000 managers.py:934(get)
     6047    0.009    0.000    0.126    0.000 common.py:1643(is_extension_type)
     3226    0.020    0.000    0.125    0.000 cast.py:846(maybe_infer_to_datetimelike)
      260    0.011    0.000    0.124    0.000 format.py:931(_format_strings)
20210/16630    0.015    0.000    0.123    0.000 numeric.py:469(asarray)
     1723    0.005    0.000    0.122    0.000 indexing.py:2475(check_bool_indexer)
     8439    0.046    0.000    0.122    0.000 cast.py:832(maybe_castable)
    78204    0.072    0.000    0.118    0.000 numerictypes.py:293(issubclass_)
     3157    0.012    0.000    0.118    0.000 frame.py:3342(_box_item_values)
     2618    0.007    0.000    0.116    0.000 datetimes.py:1892(maybe_convert_dtype)
      130    0.001    0.000    0.115    0.001 managers.py:159(rename_axis)
3927/1309    0.010    0.000    0.113    0.000 {operator.gt}
365591/365122    0.107    0.000    0.110    0.000 {issubclass}
      420    0.008    0.000    0.109    0.000 managers.py:1810(_multi_blockify)
     2114    0.006    0.000    0.108    0.000 series.py:669(__array__)
3537/1179    0.009    0.000    0.108    0.000 {operator.le}
    21258    0.027    0.000    0.103    0.000 common.py:131(is_object_dtype)
      260    0.001    0.000    0.103    0.000 format.py:241(_get_formatted_index)
      260    0.001    0.000    0.101    0.000 base.py:983(format)
     9820    0.032    0.000    0.101    0.000 _dtype.py:46(__str__)
      260    0.004    0.000    0.100    0.000 base.py:998(_format_with_header)
      781    0.003    0.000    0.098    0.000 managers.py:1796(_simple_blockify)
     2618    0.083    0.000    0.096    0.000 datetimes.py:72(_to_M8)
    13071    0.017    0.000    0.095    0.000 common.py:403(is_datetime64_dtype)
      130    0.001    0.000    0.093    0.001 concat.py:464(_get_comb_axis)
      130    0.002    0.000    0.092    0.001 api.py:44(_get_objs_combined_axis)
    41941    0.026    0.000    0.091    0.000 series.py:406(dtype)
     3157    0.025    0.000    0.090    0.000 managers.py:963(iget)
      520    0.006    0.000    0.086    0.000 format.py:1384(_make_fixed_width)
     2505    0.018    0.000    0.084    0.000 base.py:786(array)
     3157    0.009    0.000    0.084    0.000 frame.py:3349(_box_col_values)
      130    0.001    0.000    0.083    0.001 api.py:87(_get_combined_index)
     1421    0.001    0.000    0.080    0.000 generic.py:178(_validate_dtype)
     1421    0.008    0.000    0.079    0.000 ops.py:1615(na_op)
    13323    0.067    0.000    0.078    0.000 blocks.py:3100(_extend_blocks)
      130    0.002    0.000    0.078    0.001 api.py:128(_union_indexes)
     1950    0.005    0.000    0.077    0.000 series.py:3735(reindex)
     3710    0.003    0.000    0.077    0.000 managers.py:927(_consolidate_inplace)
     2618    0.019    0.000    0.074    0.000 datetimes.py:309(_simple_new)
     1950    0.006    0.000    0.074    0.000 range.py:441(union)
    13081    0.010    0.000    0.073    0.000 {method 'any' of 'numpy.ndarray' objects}
     1950    0.013    0.000    0.072    0.000 generic.py:4113(reindex)
    28470    0.017    0.000    0.071    0.000 base.py:5318(ensure_index)
    61590    0.050    0.000    0.070    0.000 range.py:510(__len__)
    31320    0.037    0.000    0.069    0.000 blocks.py:199(mgr_locs)
      262    0.002    0.000    0.066    0.000 frame.py:3356(__setitem__)
    29854    0.025    0.000    0.065    0.000 {pandas._libs.lib.is_scalar}
    41941    0.040    0.000    0.065    0.000 managers.py:1522(dtype)
    10513    0.009    0.000    0.064    0.000 generic.py:5132(_consolidate_inplace)
    21113    0.047    0.000    0.064    0.000 series.py:354(_set_axis)
     3526    0.007    0.000    0.064    0.000 format.py:945(_format)
     5460    0.004    0.000    0.064    0.000 config.py:226(__call__)
    13081    0.007    0.000    0.063    0.000 _methods.py:42(_any)
    55929    0.036    0.000    0.062    0.000 series.py:392(name)
      143    0.000    0.000    0.062    0.000 cursor.py:1066(_unpack_response)
      143    0.000    0.000    0.061    0.000 message.py:1454(unpack_response)
      156    0.058    0.000    0.061    0.000 {bson._cbson.decode_all}
      262    0.002    0.000    0.061    0.000 frame.py:3433(_set_item)
    13512    0.061    0.000    0.061    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      130    0.004    0.000    0.060    0.000 concat.py:475(_get_concat_axis)
     5460    0.007    0.000    0.060    0.000 config.py:96(_get_option)
     2084    0.059    0.000    0.059    0.000 {pandas._libs.lib.maybe_convert_objects}
      131    0.004    0.000    0.059    0.000 managers.py:1887(_consolidate)
     1461    0.023    0.000    0.058    0.000 managers.py:1841(_stack_arrays)
    76972    0.041    0.000    0.058    0.000 {hasattr}
    10773    0.015    0.000    0.057    0.000 generic.py:5122(_protect_consolidate)
     4760    0.004    0.000    0.057    0.000 blocks.py:146(is_categorical_astype)
     4630    0.006    0.000    0.056    0.000 blocks.py:364(fillna)
      260    0.001    0.000    0.055    0.000 managers.py:509(setitem)
      130    0.002    0.000    0.054    0.000 managers.py:1988(_transform_index)
    17630    0.010    0.000    0.054    0.000 format.py:301(len)
     7840    0.024    0.000    0.053    0.000 base.py:3940(__getitem__)
    11611    0.018    0.000    0.052    0.000 range.py:330(equals)
    62891    0.022    0.000    0.052    0.000 {max}
     4046    0.013    0.000    0.051    0.000 printing.py:156(pprint_thing)
     3138    0.015    0.000    0.051    0.000 datetimes.py:280(__init__)
     9032    0.010    0.000    0.051    0.000 common.py:472(is_timedelta64_dtype)
     2470    0.003    0.000    0.050    0.000 managers.py:729(<lambda>)
    73538    0.050    0.000    0.050    0.000 _weakrefset.py:70(__contains__)
    13194    0.023    0.000    0.049    0.000 generic.py:5036(__finalize__)
9958/8008    0.007    0.000    0.049    0.000 {all}
      260    0.004    0.000    0.048    0.000 blocks.py:800(setitem)
     7426    0.020    0.000    0.048    0.000 managers.py:139(shape)
     8439    0.008    0.000    0.048    0.000 arrays.py:7(extract_array)
     1983    0.009    0.000    0.048    0.000 common.py:93(is_bool_indexer)
     2470    0.006    0.000    0.047    0.000 base.py:700(view)
     3526    0.003    0.000    0.047    0.000 format.py:943(<lambda>)
    10982    0.007    0.000    0.045    0.000 missing.py:25(isna)
     1950    0.007    0.000    0.044    0.000 base.py:2254(union)
    17630    0.012    0.000    0.044    0.000 __init__.py:344(strlen)
     1726    0.014    0.000    0.043    0.000 managers.py:306(_verify_integrity)
     1498    0.025    0.000    0.043    0.000 {pandas._libs.lib.infer_dtype}
     5460    0.011    0.000    0.041    0.000 config.py:78(_get_single_key)
      262    0.001    0.000    0.041    0.000 generic.py:3171(_set_item)
    22837    0.040    0.000    0.040    0.000 generic.py:127(__init__)
     3671    0.011    0.000    0.040    0.000 blocks.py:2626(__init__)
    13150    0.012    0.000    0.040    0.000 generic.py:377(_get_axis)
     1725    0.006    0.000    0.040    0.000 base.py:4051(equals)
     2401    0.003    0.000    0.039    0.000 common.py:1078(is_datetime64_any_dtype)
     3129    0.008    0.000    0.039    0.000 blocks.py:2094(__init__)
     2907    0.002    0.000    0.039    0.000 numeric.py:541(asanyarray)
     8304    0.011    0.000    0.039    0.000 ops.py:43(get_op_result_name)
      262    0.013    0.000    0.039    0.000 managers.py:1019(set)
       39    0.001    0.000    0.038    0.001 threading.py:309(wait)
    10513    0.015    0.000    0.038    0.000 generic.py:5135(f)
    32714    0.027    0.000    0.038    0.000 series.py:399(name)
    10982    0.012    0.000    0.038    0.000 missing.py:105(_isna_new)
      143    0.000    0.000    0.036    0.000 mongo_client.py:1555(_ensure_session)
     2069    0.003    0.000    0.036    0.000 common.py:1431(needs_i8_conversion)
      143    0.001    0.000    0.036    0.000 mongo_client.py:1506(__start_session)
     1464    0.021    0.000    0.036    0.000 indexing.py:2575(maybe_convert_indices)
     2618    0.006    0.000    0.036    0.000 datetimelike.py:729(_hasnans)
    18256    0.012    0.000    0.035    0.000 integer.py:80(construct_from_string)
    17373    0.016    0.000    0.035    0.000 common.py:746(is_dtype_equal)
      143    0.000    0.000    0.034    0.000 mongo_client.py:1547(_get_server_session)
     1985    0.005    0.000    0.034    0.000 numpy_.py:127(__init__)
    44704    0.024    0.000    0.033    0.000 common.py:1809(_get_dtype)
      143    0.002    0.000    0.033    0.000 topology.py:416(get_server_session)
    50600    0.021    0.000    0.033    0.000 common.py:119(<lambda>)
     2358    0.007    0.000    0.033    0.000 algorithms.py:1250(wrapper)
     3900    0.004    0.000    0.032    0.000 generic.py:4341(<genexpr>)
    25863    0.032    0.000    0.032    0.000 generic.py:5053(__getattr__)
      156    0.001    0.000    0.031    0.000 topology.py:188(_select_servers_loop)
     7572    0.004    0.000    0.029    0.000 format.py:1392(<genexpr>)
      286    0.001    0.000    0.029    0.000 pool.py:979(get_socket)
     7134    0.018    0.000    0.029    0.000 base.py:3918(__contains__)
     1594    0.006    0.000    0.028    0.000 numeric.py:34(__new__)
      260    0.001    0.000    0.028    0.000 format.py:307(adjoin)
    22278    0.007    0.000    0.028    0.000 managers.py:141(<genexpr>)
     1985    0.011    0.000    0.028    0.000 numpy_.py:35(__init__)
     2515    0.011    0.000    0.027    0.000 base.py:504(_simple_new)
      260    0.006    0.000    0.027    0.000 printing.py:15(adjoin)
       13    0.001    0.000    0.027    0.002 mongo_client.py:84(__init__)
     8063    0.010    0.000    0.026    0.000 common.py:868(is_integer_dtype)
     2618    0.004    0.000    0.026    0.000 datetimes.py:686(_assert_tzawareness_compat)
     1592    0.014    0.000    0.026    0.000 numeric.py:676(require)
     1728    0.002    0.000    0.025    0.000 managers.py:1893(<lambda>)
     2267    0.006    0.000    0.025    0.000 common.py:1578(is_bool_dtype)
     9582    0.007    0.000    0.024    0.000 series.py:476(_values)
     5136    0.007    0.000    0.024    0.000 common.py:1545(is_float_dtype)
      260    0.004    0.000    0.024    0.000 format.py:202(_get_footer)
      260    0.001    0.000    0.024    0.000 missing.py:259(notna)
      521    0.004    0.000    0.024    0.000 base.py:1117(__iter__)
     7052    0.005    0.000    0.024    0.000 format.py:1401(just)
      603    0.001    0.000    0.024    0.000 common.py:1320(is_datetimelike_v_numeric)
    13410    0.017    0.000    0.023    0.000 generic.py:363(_get_axis_name)
     1728    0.008    0.000    0.023    0.000 blocks.py:128(_consolidate_key)
     4046    0.016    0.000    0.023    0.000 printing.py:185(as_escaped_unicode)
      134    0.001    0.000    0.023    0.000 function_base.py:4641(append)
       15    0.023    0.002    0.023    0.002 {time.sleep}
      733    0.003    0.000    0.023    0.000 blocks.py:3131(_merge_blocks)
     4630    0.020    0.000    0.023    0.000 _validators.py:325(validate_fillna_kwargs)
     3901    0.003    0.000    0.023    0.000 base.py:2590(_assert_can_do_setop)
    13842    0.023    0.000    0.023    0.000 {numpy.empty}
      260    0.004    0.000    0.022    0.000 subprocess.py:496(_get_handles)
      260    0.004    0.000    0.022    0.000 format.py:1138(_format_strings)
    66130    0.022    0.000    0.022    0.000 blocks.py:308(dtype)
  390/130    0.002    0.000    0.021    0.000 {operator.lt}
      143    0.000    0.000    0.021    0.000 contextlib.py:15(__enter__)
     1950    0.005    0.000    0.021    0.000 base.py:4071(identical)
    12852    0.021    0.000    0.021    0.000 {method 'copy' of 'numpy.ndarray' objects}
      143    0.001    0.000    0.021    0.000 pool.py:1016(_get_socket_no_auth)
      780    0.002    0.000    0.020    0.000 format.py:338(_get_adjustment)
     5756    0.011    0.000    0.020    0.000 datetimes.py:1979(_validate_dt64_dtype)
     4890    0.009    0.000    0.020    0.000 inference.py:381(is_dict_like)
     4163    0.005    0.000    0.020    0.000 managers.py:1844(_asarray_compat)
     3980    0.009    0.000    0.020    0.000 numeric.py:2656(seterr)
      338    0.004    0.000    0.020    0.000 periodic_executor.py:53(open)
     2472    0.012    0.000    0.020    0.000 range.py:136(_simple_new)
    13350    0.009    0.000    0.019    0.000 datetimes.py:538(tz)
    31319    0.019    0.000    0.019    0.000 blocks.py:89(_check_ndim)
      260    0.003    0.000    0.019    0.000 format.py:165(__init__)
    17630    0.007    0.000    0.019    0.000 utf_8.py:15(decode)
     3157    0.008    0.000    0.018    0.000 generic.py:3070(_set_as_cached)
     2676    0.015    0.000    0.018    0.000 dtypes.py:786(construct_from_string)
     8857    0.018    0.000    0.018    0.000 dtypes.py:452(construct_from_string)
      922    0.004    0.000    0.018    0.000 common.py:222(asarray_tuplesafe)
       13    0.000    0.000    0.018    0.001 pool.py:958(connect)
    10942    0.018    0.000    0.018    0.000 {numpy.arange}
    10579    0.007    0.000    0.018    0.000 {method 'decode' of 'str' objects}
     3526    0.002    0.000    0.018    0.000 format.py:1139(<lambda>)
      260    0.001    0.000    0.018    0.000 arraysetops.py:151(unique)
     9582    0.012    0.000    0.018    0.000 managers.py:1549(internal_values)
     2315    0.004    0.000    0.017    0.000 ops.py:1447(_align_method_SERIES)
      143    0.001    0.000    0.017    0.000 message.py:305(get_message)
     2080    0.003    0.000    0.017    0.000 generic.py:5140(_consolidate)
     2346    0.017    0.000    0.017    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
     6760    0.009    0.000    0.017    0.000 dtypes.py:672(construct_from_string)
      521    0.001    0.000    0.017    0.000 common.py:702(is_datetimelike)
    71429    0.016    0.000    0.016    0.000 blocks.py:195(mgr_locs)
    58162    0.016    0.000    0.016    0.000 managers.py:1488(_block)
    50600    0.016    0.000    0.016    0.000 common.py:117(classes)
      263    0.002    0.000    0.016    0.000 frame.py:3565(_sanitize_column)
     4932    0.005    0.000    0.016    0.000 common.py:1784(_is_dtype)
      260    0.001    0.000    0.016    0.000 blocks.py:725(_try_coerce_and_cast_result)
     5460    0.007    0.000    0.015    0.000 config.py:602(_warn_if_deprecated)
     1990    0.002    0.000    0.015    0.000 numeric.py:3058(__enter__)
    20350    0.012    0.000    0.015    0.000 inference.py:438(is_hashable)
      169    0.001    0.000    0.015    0.000 topology.py:460(_ensure_opened)
      263    0.002    0.000    0.015    0.000 {sorted}
     2947    0.002    0.000    0.015    0.000 common.py:605(is_string_dtype)
      600    0.015    0.000    0.015    0.000 {method 'acquire' of 'thread.lock' objects}
      156    0.001    0.000    0.014    0.000 topology.py:132(open)
      852    0.001    0.000    0.014    0.000 ops.py:1591(_comp_method_OBJECT_ARRAY)
      260    0.004    0.000    0.014    0.000 missing.py:183(_isna_ndarraylike)
       26    0.000    0.000    0.014    0.001 threading.py:717(start)
     2843    0.002    0.000    0.014    0.000 series.py:591(__len__)
     3937    0.004    0.000    0.014    0.000 {sum}
      130    0.006    0.000    0.014    0.000 {pandas._libs.lib.clean_index_list}
    10920    0.014    0.000    0.014    0.000 config.py:561(_get_deprecated_option)
      520    0.013    0.000    0.013    0.000 {_subprocess.CreatePipe}
     1179    0.013    0.000    0.013    0.000 {pandas._libs.algos.take_2d_axis0_bool_bool}
    16855    0.013    0.000    0.013    0.000 {method 'view' of 'numpy.ndarray' objects}
      260    0.012    0.000    0.013    0.000 {pandas._libs.lib.map_infer}
      260    0.001    0.000    0.013    0.000 blocks.py:676(_try_cast_result)
     5496    0.013    0.000    0.013    0.000 {method 'view' of 'numpy.generic' objects}
     7052    0.005    0.000    0.013    0.000 {method 'decode' of 'unicode' objects}
     2618    0.009    0.000    0.012    0.000 datetimelike.py:722(_isnan)
      260    0.002    0.000    0.012    0.000 cast.py:65(maybe_downcast_to_dtype)
      939    0.003    0.000    0.012    0.000 {map}
     1950    0.002    0.000    0.012    0.000 base.py:2238(_get_reconciled_name_object)
       26    0.000    0.000    0.012    0.000 threading.py:597(wait)
    10513    0.008    0.000    0.012    0.000 managers.py:911(consolidate)
      260    0.001    0.000    0.012    0.000 blocks.py:213(make_block)
    21113    0.012    0.000    0.012    0.000 series.py:382(_set_subtyp)
      130    0.004    0.000    0.012    0.000 base.py:3752(_try_convert_to_int_index)
     6483    0.010    0.000    0.012    0.000 generic.py:349(_get_axis_number)
     5236    0.009    0.000    0.012    0.000 datetimes.py:353(_simple_new)
      234    0.000    0.000    0.012    0.000 socket.py:227(meth)
    17630    0.011    0.000    0.011    0.000 {_codecs.utf_8_decode}
     1461    0.002    0.000    0.011    0.000 managers.py:1850(_shape_compat)
     5460    0.008    0.000    0.011    0.000 config.py:546(_get_root)
     5460    0.006    0.000    0.011    0.000 config.py:589(_translate_key)
    42315    0.011    0.000    0.011    0.000 {method 'append' of 'list' objects}
      391    0.003    0.000    0.011    0.000 base.py:566(_shallow_copy)
      182    0.000    0.000    0.011    0.000 server.py:40(open)
     4187    0.006    0.000    0.011    0.000 _dtype.py:190(_datetime_metadata_str)
     4265    0.006    0.000    0.011    0.000 ops.py:66(_maybe_match_name)
    41854    0.011    0.000    0.011    0.000 {method 'get' of 'dict' objects}
    27889    0.006    0.000    0.011    0.000 {hash}
      260    0.007    0.000    0.011    0.000 terminal.py:69(_get_terminal_size_windows)
      182    0.000    0.000    0.011    0.000 monitor.py:71(open)
     1458    0.011    0.000    0.011    0.000 {pandas._libs.algos.take_2d_axis1_object_object}
       13    0.000    0.000    0.010    0.001 topology.py:505(_update_servers)
      520    0.002    0.000    0.010    0.000 indexing.py:256(_convert_scalar_indexer)
     5182    0.006    0.000    0.010    0.000 base.py:3608(values)
      852    0.010    0.000    0.010    0.000 {pandas._libs.ops.scalar_compare}
      130    0.002    0.000    0.010    0.000 cast.py:597(astype_nansafe)
      143    0.002    0.000    0.010    0.000 message.py:657(_op_msg)
     2069    0.002    0.000    0.010    0.000 common.py:1198(is_datetime_or_timedelta_dtype)
     4918    0.003    0.000    0.010    0.000 series.py:434(values)
      143    0.002    0.000    0.010    0.000 contextlib.py:21(__exit__)
      134    0.000    0.000    0.010    0.000 fromnumeric.py:1583(ravel)
     2676    0.005    0.000    0.010    0.000 dtypes.py:929(construct_from_string)
    10812    0.007    0.000    0.010    0.000 managers.py:308(<genexpr>)
      260    0.006    0.000    0.010    0.000 blocks.py:2148(_try_coerce_args)
     2843    0.003    0.000    0.010    0.000 managers.py:291(__len__)
       13    0.000    0.000    0.010    0.001 pool.py:476(ismaster)
      260    0.003    0.000    0.010    0.000 blocks.py:2223(set)
    16556    0.008    0.000    0.010    0.000 base.py:652(__len__)
    11990    0.006    0.000    0.010    0.000 managers.py:376(<dictcomp>)
     2315    0.002    0.000    0.009    0.000 ops.py:1787(na_op)
     1990    0.002    0.000    0.009    0.000 numeric.py:3063(__exit__)
     4688    0.004    0.000    0.009    0.000 {pandas._libs.lib.values_from_object}
      143    0.001    0.000    0.009    0.000 pool.py:586(send_message)
     2080    0.006    0.000    0.009    0.000 generic.py:297(_construct_axes_from_arguments)
    10737    0.006    0.000    0.009    0.000 common.py:127(<lambda>)
       13    0.000    0.000    0.009    0.001 pool.py:504(command)
      131    0.001    0.000    0.009    0.000 generic.py:1844(__contains__)
       13    0.000    0.000    0.009    0.001 network.py:52(command)
     1040    0.001    0.000    0.009    0.000 format.py:304(justify)
     2004    0.003    0.000    0.009    0.000 common.py:923(is_signed_integer_dtype)
      156    0.009    0.000    0.009    0.000 {method 'sendall' of '_socket.socket' objects}
      780    0.001    0.000    0.009    0.000 format.py:298(__init__)
    10040    0.004    0.000    0.009    0.000 inference.py:406(<genexpr>)
     4049    0.007    0.000    0.009    0.000 inference.py:470(is_sequence)
