         4601 function calls (4595 primitive calls) in 0.019 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 mongo_client.py:1547(_get_server_session)
        1    0.000    0.000    0.000    0.000 {pymongo._cmessage._query_message}
       10    0.000    0.000    0.000    0.000 common.py:536(is_interval_dtype)
        1    0.000    0.000    0.000    0.000 topology.py:416(get_server_session)
        4    0.000    0.000    0.000    0.000 son.py:40(__init__)
        1    0.000    0.000    0.000    0.000 {any}
       14    0.000    0.000    0.000    0.000 common.py:160(is_sparse)
        9    0.000    0.000    0.000    0.000 dtypes.py:973(is_dtype)
        1    0.000    0.000    0.000    0.000 client_session.py:614(get_server_session)
        1    0.000    0.000    0.000    0.000 managers.py:599(_consolidate_check)
        1    0.000    0.000    0.000    0.000 managers.py:934(get)
       13    0.000    0.000    0.000    0.000 inference.py:253(is_list_like)
        2    0.000    0.000    0.000    0.000 topology.py:157(select_servers)
        1    0.000    0.000    0.000    0.000 client_session.py:582(__init__)
        1    0.000    0.000    0.000    0.000 pool.py:438(metadata)
       29    0.000    0.000    0.000    0.000 common.py:119(<lambda>)
        2    0.000    0.000    0.000    0.000 blocks.py:312(ftype)
        1    0.000    0.000    0.000    0.000 son.py:69(copy)
       30    0.000    0.000    0.000    0.000 numerictypes.py:293(issubclass_)
        1    0.000    0.000    0.000    0.000 message.py:372(as_command)
        9    0.000    0.000    0.000    0.000 common.py:503(is_period_dtype)
      151    0.000    0.000    0.000    0.000 construction.py:472(<genexpr>)
       13    0.000    0.000    0.000    0.000 common.py:1702(is_extension_array_dtype)
        3    0.000    0.000    0.000    0.000 blocks.py:199(mgr_locs)
        1    0.000    0.000    0.000    0.000 database.py:237(__getattr__)
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.clean_index_list}
      159    0.000    0.000    0.000    0.000 {issubclass}
        9    0.000    0.000    0.000    0.000 dtypes.py:827(is_dtype)
        2    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        6    0.000    0.000    0.000    0.000 managers.py:1844(_asarray_compat)
